column,row,GT_kg_id,GT_kg_label,label
1,210,Q223,Greenland,Greenland
1,238,Q35672,Pitcairn Islands,Pitcairn Islands
1,90,Q40,Austria,Austria
1,194,Q11703,United States Virgin Islands,Virgin Islands
1,132,Q804,Panama,Panama
1,156,Q754,Trinidad and Tobago,Trinidad and Tobago
1,50,Q218,Romania,Romania
1,117,Q20,Norway,Norway
1,24,Q38,Italy,Italy
1,55,Q1029,Mozambique,Mozambique
1,113,Q813,Kyrgyzstan,Kyrgyzstan
1,236,Q131008,Johnston Atoll,Johnston Atoll
1,80,Q213,Czech Republic,Czech Republic
1,223,Q25228,Anguilla,Anguilla
1,115,Q230,Georgia,Georgia
1,215,Q235,Monaco,Monaco
1,169,Q14773,Macau,Macau
1,8,Q902,Bangladesh,Bangladesh
1,200,Q16644,Northern Mariana Islands,Northern Mariana Islands
1,88,Q1045,Somalia,Somalia
1,89,Q1037,Rwanda,Rwanda
1,146,Q1030,Namibia,Namibia
1,11,Q17,Japan,Japan
1,145,Q1013,Lesotho,Lesotho
1,19,Q794,Iran,Iran
1,101,Q733,Paraguay,Paraguay
1,33,Q36,Poland,Poland
1,149,Q1005,The Gambia,"Gambia, The"
1,201,Q9676,Isle of Man,"Man, Isle of"
1,153,Q191,Estonia,Estonia
1,141,Q817,Kuwait,Kuwait
1,119,Q217,Moldova,Moldova
1,121,Q334,Singapore,Singapore
1,109,Q35,Denmark,Denmark
1,234,Q237,Vatican City,Holy See (Vatican City)
1,45,Q796,Iraq,Iraq
1,190,Q16635,Guam,Guam
1,23,Q145,United Kingdom,United Kingdom
1,127,Q822,Lebanon,Lebanon
1,5,Q252,Indonesia,Indonesia
1,120,Q225,Bosnia and Herzegovina,Bosnia and Herzegovina
1,95,Q39,Switzerland,Switzerland
1,71,Q1041,Senegal,Senegal
1,206,Q23635,Bermuda,Bermuda
1,10,Q1033,Nigeria,Nigeria
1,15,Q183,Germany,Germany
1,175,Q921,Brunei,Brunei
1,220,Q18221,Turks and Caicos Islands,Turks and Caicos Islands
1,85,Q786,Dominican Republic,Dominican Republic
1,202,Q21203,Aruba,Aruba
1,174,Q233,Malta,Malta
1,155,Q1050,Eswatini,Swaziland
1,26,Q212,Ukraine,Ukraine
1,92,Q227,Azerbaijan,Azerbaijan
1,207,Q3311985,Guernsey,Guernsey
1,69,Q774,Guatemala,Guatemala
1,142,Q211,Latvia,Latvia
1,126,Q1183,Puerto Rico,Puerto Rico
1,30,Q29,Spain,Spain
1,63,Q424,Cambodia,Cambodia
1,163,Q398,Bahrain,Bahrain
1,41,Q837,Nepal,Nepal
1,138,Q766,Jamaica,Jamaica
1,76,Q41,Greece,Greece
1,230,Q25231,Svalbard,Svalbard
1,62,Q232,Kazakhstan,Kazakhstan
1,183,Q25227,Netherlands Antilles,Netherlands Antilles
1,162,Q734,Guyana,Guyana
1,36,Q16,Canada,Canada
1,189,Q683,Samoa,Samoa
1,198,Q769,Grenada,Grenada
1,129,Q37,Lithuania,Lithuania
1,199,Q1042,Seychelles,Seychelles
1,136,Q1014,Liberia,Liberia
1,123,Q664,New Zealand,New Zealand
1,166,Q983,Equatorial Guinea,Equatorial Guinea
1,74,Q953,Zambia,Zambia
1,49,Q865,Taiwan,Taiwan
1,225,Q672,Tuvalu,Tuvalu
1,28,Q258,South Africa,South Africa
1,212,Q5785,Cayman Islands,Cayman Islands
1,130,Q222,Albania,Albania
1,93,Q967,Burundi,Burundi
1,218,Q25305,British Virgin Islands,British Virgin Islands
1,211,Q4628,Faroe Islands,Faroe Islands
1,87,Q750,Bolivia,Bolivia
1,60,Q55,Netherlands,Netherlands
1,216,Q238,San Marino,San Marino
1,58,Q1008,Ivory Coast,Cote d'Ivoire
1,98,Q863,Tajikistan,Tajikistan
1,9,Q159,Russia,Russia
