column,row,GT_kg_id,GT_kg_label,label
0,176,Q1246057,Peter of Sebaste,Peter of Sebaste[?]
0,119,Q190388,John of the Cross,John of the Cross
0,107,Q134694,Innocent I,Pope Innocent I
0,18,Q546590,Anicetus,Pope Anicetus
0,81,Q299410,Felix II,Pope Felix II
0,94,Q103321,Gregory II,Pope Gregory II
0,213,Q714866,Ulrich of Augsburg,Ulrich of Augsburg
0,47,Q312057,Saint Casimir,Casimir
0,101,Q172377,Hilarius,Pope Hilarius
0,15,Q80450,Anacletus,Pope Anacletus
0,29,Q44258,Basil of Caesarea,Basil the Great
0,134,Q228205,Leo IV,Pope Leo IV
0,145,Q102131,Marcellus I,Pope Marcellus I
0,10,Q132148,Aidan of Lindisfarne,Aidan of Lindisfarne
0,71,Q459032,Elizabeth Ann Seton,Elizabeth Ann Seton[?]
0,33,Q188411,Bernard of Clairvaux,Bernard of Clairvaux
0,90,Q309953,Gregory the Illuminator,Gregory the Illuminator
0,50,Q160922,Celestine I,Pope Celestine I
0,113,Q44248,Jerome,Jerome
0,129,Q185117,Justin Martyr,Justin Martyr
0,38,Q18527449,Dar Lugdach,BRIGID of Ireland
0,142,Q18527449,Dar Lugdach,Mary of the Gael
0,22,Q167477,Anthony of Padua,Anthony of Padua
0,69,Q192920,Edward the Martyr,Edward the Martyr
0,0,Q1292819,Pope Abraham of Alexandria,Abraham the Syrian
0,141,Q128538,Luke the Evangelist,Luke the Evangelist
0,93,Q42827,Gregory I,Pope Gregory I
0,152,Q1938795,Veneration of Mary in the Catholic Church,The Virgin Mary
0,26,Q192816,Saint Barbara,Barbara[?]
0,115,Q312758,Jean-Baptiste de La Salle,John Baptist de La Salle
0,194,Q127385,Sixtus II,Pope Sixtus II
0,150,Q133704,Martin of Tours,Martin of Tours
0,91,Q44011,Gregory of Nazianzus,Gregory Nazianzus
0,198,Q177903,Stephen I of Hungary,Stephen of Hungary
0,23,Q44024,Athanasios of Alexandria,Athanasius of Alexandria
0,151,Q172390,Martin I,Pope Martin I
0,211,Q1358788,Tikhon of Zadonsk,Tikhon of Zadonsk
0,60,Q44079,Cyril of Alexandria,Cyril of Alexandria
0,64,Q436873,Denis,Denis
0,45,Q160882,Caius,Pope Caius
0,80,Q134687,Felix I,Pope Felix I
0,136,Q47144,Linus,Pope Linus
0,128,Q179718,Catherine of Alexandria,Katherine of Alexandria
0,46,Q122376,Callixtus I,Pope Callistus I
0,62,Q130997,Damasus I,Pope Damasus I
0,164,Q170503,Nicholas I,Pope Nicholas I
0,63,Q331697,Saint David,David (Dewi) of Wales
0,165,Q1269112,Ninian,Ninian
0,161,Q162090,Miltiades,Pope Miltiades
0,14,Q43689,Ambrose,Ambrose of Milan
0,185,Q379691,Romuald,Romuald[?]
0,111,Q43999,James the Great,James the Great
0,75,Q199498,Eugene I,Pope Eugene I
0,32,Q163787,Benedict II,Pope Benedict II
0,106,Q44281,Ignatius of Loyola,Ignatius Loyola
0,139,Q132793,Lucius I,Pope Lucius I
0,49,Q229190,Catherine of Siena,Catherine of Siena
0,131,Q43954,Leo I,Pope Leo I
0,114,Q40662,John the Baptist,John the Baptist
0,132,Q103328,Leo II,Pope Leo II
0,100,Q2469151,Herman of Alaska,Herman of Alaska
0,41,Q160445,Saint Boniface,Boniface
0,147,Q230507,Saint Margaret of Scotland,Margaret of Scotland[?]
0,16,Q134682,Anastasius I,Pope Anastasius I
0,171,Q132473,Paulinus of Nola,Paulinus of Nola
0,24,Q8018,Augustine of Hippo,Augustine of Hippo
0,67,Q131162,Dionysius,Pope Dionysius
0,61,Q298654,Cyril of Jerusalem,Cyril of Jerusalem
0,59,Q239925,Saints Cyril and Methodius,"Cyril, Apostle to the Slavs"
0,169,Q9200,Paul,Paul
0,158,Q153850,Maximilian Kolbe,Maximillian Kolbe
0,53,Q193507,Saint Christopher,Christopher
0,44,Q319108,Bruno of Querfurt,Bruno of Querfurt
0,222,Q101306,Zephyrinus,Pope Zephyrinus
0,166,Q243787,Grigorios Palamas,Gregory Palamas
0,174,Q2562095,Peter the Aleut,Peter the Aleut
0,216,Q127989,Victor I,Pope Victor I
0,201,Q160935,Symmachus,Pope Symmachus
0,25,Q32520,Augustine of Canterbury,Augustine of Canterbury
0,192,Q161443,Siricius,Pope Siricius
0,155,Q43600,Matthew the Apostle,Matthew the Evangelist
0,120,Q51884,John of Damascus,John of Damascus
0,117,Q43706,John Chrysostom,John Chrysostom
