column,row,GT_kg_id,GT_kg_label,label
0,51,Q9387,Max Weber,Max Weber
0,10,Q7302,George Frideric Handel,Georg Friedrich H?ndel
0,76,Q76357,Jürgen Habermas,J?rgen Habermas
0,73,Q76412,Siegfried Lenz,Siegfried Lenz
0,58,Q41508,Ludwig Mies van der Rohe,Ludwig Mies van der Rohe
0,81,Q57344,Joschka Fischer,Joschka Fischer
0,72,Q42747,Heinrich Böll,Heinrich B?ll
0,50,Q41585,David Hilbert,David Hilbert
0,70,Q57384,Wernher von Braun,Wernher von Braun
0,17,Q255,Ludwig van Beethoven,Ludwig van Beethoven
0,68,Q152388,Theodor W. Adorno,Theodor Adorno
0,26,Q38193,Arthur Schopenhauer,Arthur Schopenhauer
0,77,Q4457,Franz Beckenbauer,Franz Beckenbauer
0,11,Q9312,Immanuel Kant,Immanuel Kant
0,2,Q5580,Albrecht Dürer,Albrecht D?rer
0,59,Q60060,Karl von Frisch,Karl von Frisch
0,69,Q78496,Konrad Lorenz,Konrad Lorenz
0,32,Q8442,Otto von Bismarck,Otto von Bismarck
0,66,Q40904,Werner Heisenberg,Warner Karl Heisenberg
0,3,Q9554,Martin Luther,Martin Luther
0,60,Q55412,F. W. Murnau,Friedrich Wilhelm Murnau
0,82,Q9671,Michael Schumacher,Michael Schumacher
0,16,Q6694,Alexander von Humboldt,Alexander von Humboldt
0,29,Q46096,Felix Mendelssohn,Felix Mendelssohn-Bartholdy
0,5,Q19543,Hans Sachs,Hans Sachs
0,23,Q151759,Karl Friedrich Schinkel,Karl Friedrich Schinkel
0,74,Q6538,Günter Grass,G?nter Grass
0,4,Q153981,Thomas Müntzer,Thomas M?nzer
0,33,Q25351,Theodor Mommsen,Theodor Mommsen
0,0,Q70991,Hildegard of Bingen,Hildegard fra Bingen
0,40,Q42299,Bernhard Riemann,Georg Friedrich Bernhard Riemann
0,41,Q7294,Johannes Brahms,Johannes Brahms
0,44,Q9358,Friedrich Nietzsche,Friedrich Wilhelm Nietzsche
0,7,Q8963,Johannes Kepler,Johannes Kepler
0,42,Q57098,Gottlieb Daimler,Gottlieb Daimler
0,57,Q57285,Wilhelm Furtwängler,Wilhelm Furtw?ngler
0,20,Q150471,E. T. A. Hoffmann,E. T. A. Hoffmann
0,14,Q22670,Friedrich Schiller,Friedrich von Schiller
0,30,Q7351,Robert Schumann,Robert Schumann
0,13,Q5879,Johann Wolfgang von Goethe,Johann Wolfgang van Goethe
0,56,Q61071,Walter Gropius,Waiter Gropius
0,22,Q6722,Carl Friedrich Gauss,Carl Friedrich Gauss
0,53,Q7231,Rosa Luxemburg,Rosa Luxemburg
0,61,Q48301,Martin Heidegger,Martin Heidegger
0,27,Q44205,Helmuth von Moltke the Elder,Helmuth Carl Bernhard Moltke
0,8,Q9047,Gottfried Wilhelm Leibniz,Gottfried Wilhelm Leibniz
0,34,Q9061,Karl Marx,Karl Marx
0,15,Q77888,Wilhelm von Humboldt,Wilhelm von Humboldt
0,43,Q48246,Ernst Haeckel,Ernst Haeckel
0,78,Q170344,Anselm Kiefer,Anselm Kiefer
0,45,Q40224,Karl Benz,Carl Friedrich Benz
0,54,Q37030,Thomas Mann,Thomas Mann
0,18,Q9235,Georg Wilhelm Friedrich Hegel,Georg Wilhelm Friedrich Hegel
0,37,Q57106,Heinrich Schliemann,Heinrich Schliemann
0,6,Q48319,Hans Holbein,Hans Holbein d.y.
0,1,Q76365,Regiomontanus,Johannes Regiomontanus
0,36,Q34787,Friedrich Engels,Friedrich Engels
0,62,Q61078,Walter Benjamin,Walter Benjamin
0,47,Q35149,Wilhelm Röntgen,Wilhelm von R?ntgen
0,9,Q1339,Johann Sebastian Bach,Johann Sebastian Bach
0,55,Q937,Albert Einstein,Albert Einstein
0,19,Q104884,Caspar David Friedrich,Caspar David Friedrich
0,39,Q60052,Gustav Kirchhoff,Gustav Robert Kirchhoff
0,75,Q57382,Christa Wolf,Christa Wolf
0,25,Q63030,Friedrich Krupp,Friedrich Krupp
0,63,Q159946,Wilhelm Kempff,Wilhelm Kempff
0,52,Q13894,Richard Strauss,Richard Strauss
0,49,Q9021,Max Planck,Max Karl Ernst Ludwig Planck
0,79,Q44426,Rainer Werner Fassbinder,Rainer Werner Fassbinder
0,31,Q1511,Richard Wagner,Richard Wagner
0,38,Q76410,Leopold Kronecker,Leopold Kronecker
0,71,Q2514,Willy Brandt,Willy Brandt
0,35,Q132232,Clara Schumann,Clara Schumann (f. Wieck)
0,46,Q76420,Georg Cantor,Georg Cantor
0,64,Q38757,Bertolt Brecht,Bertolt Brecht
0,12,Q155547,Johann Gottfried Herder,Johann Gottfried von Herder
0,67,Q4612,Marlene Dietrich,Marlene Dietrich
0,28,Q16571,Justus von Liebig,Justus von Liebig
0,48,Q70554,Hermann Emil Fischer,Emil Fischer
0,65,Q55004,Kurt Weill,Kurt Weill
0,21,Q28494,Heinrich von Kleist,Heinrich von Kleist
0,80,Q154538,Daniel Libeskind,Daniel Libeskind
