column,row,GT_kg_id,GT_kg_label,label
0,7,Q14379,Lake Maggiore,Lake Maggiore
0,12,Q14407,Lake Zurich,Lake Zurich
0,5,Q14381,Lake Lucerne,Lake Lucerne
0,13,Q14444,Walensee,Walensee
0,6,Q14418,Lake Lugano,Lake Lugano
0,11,Q14436,Lake Zug,Lake Zug
0,8,Q14448,Lake Murten,Lake Murten
0,3,Q4127,Lake Constance,Lake Constance
0,9,Q14375,Lake Neuchâtel,Lake Neuch?tel
0,4,Q6403,Lake Geneva,Lake Geneva
0,10,Q14426,Lake Thun,Lake Thun
0,0,Q14497,Greifensee,Greifensee
0,2,Q14442,Lake Brienz,Lake Brienz
0,1,Q14429,Lake Biel,Lake Biel
