column,row,GT_kg_id,GT_kg_label,label
1,10,Q423289,BBC World Service,bbc Hindi
1,7,Q3246100,Dinamalar,Dinamalar
1,4,Q2191913,Dinakaran,Dinakaran
1,12,Q1440347,Softpedia,Softpedia
1,20,Q6805930,media of Sierra Leone,More Media >>
1,0,Q1318465,Dainik Jagran,Dainik Jagran
1,8,Q18049522,HuffPost,Huffington Post
1,16,Q39681,USA Today,USA Today
1,5,Q2732186,Malayala Manorama,Malayala Manorama
1,6,Q2760832,Divya Bhaskar,Divya Bhaskar
1,15,Q54340,People\\'s Daily,People's Daily (Renmin Ri Bao)
1,19,Q3630070,Punjab Kesari,Punjab Kesari
1,13,Q3522186,Dina Thanthi,Dina Thanthi
1,17,Q3595638,Navbharat Times,Navbharat Times
1,1,Q1872524,Dainik Bhaskar,Dainik Bhaskar
1,9,Q30315633,Rich Edson,foxnews
