column,row,GT_kg_id,GT_kg_label,label
1,86,Q152350,Battleship Potemkin,The Battleship Potemkin
1,3,Q135465,Rashomon,Rash?mon
1,73,Q208263,The Green Mile,The Green Mile
1,58,Q206388,Once Upon a Time in America,Once Upon a Time in America
1,72,Q179743,Bringing Up Baby,Bringing Up Baby
1,27,Q185658,Indiana Jones and the Last Crusade,Indiana Jones and the Last Crusade
1,37,Q747877,Clerks,Clerks.
1,56,Q62730,Das Boot,Das Boot
1,93,Q645094,The Best Years of Our Lives,The Best Years of Our Lives
1,24,Q245208,High Noon,High Noon
1,61,Q670439,Raising Arizona,Raising Arizona
1,32,Q193835,Good Will Hunting,Good Will Hunting
1,87,Q86427,Breathless,Breathless
1,28,Q208572,American History X,American History X
1,70,Q204212,Rebecca,Rebecca
1,9,Q180098,Ben-Hur,Ben-Hur
1,33,Q1320041,West Side Story,West Side Story
1,55,Q862317,Glory,Glory
1,65,Q726294,Almost Famous,Almost Famous
1,92,Q108297,Spartacus,Spartacus
1,5,Q238211,City Lights,City Lights
1,45,Q214801,The Truman Show,The Truman Show
1,51,Q498906,Ferris Bueller\\'s Day Off,Ferris Bueller's Day Off
1,66,Q499639,Strangers on a Train,Strangers on a Train
1,19,Q20456,Dances with Wolves,Dances with Wolves
1,35,Q484675,Léon: The Professional,The Professional
1,21,Q866120,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington
1,60,Q116852,Batman,Batman
1,95,Q217182,Edward Scissorhands,Edward Scissorhands
1,97,Q179673,Beauty and the Beast,Beauty and the Beast
1,16,Q20830730,Network,Network
1,94,Q426828,Donnie Darko,Donnie Darko
1,2,Q217189,The Seventh Seal,The Seventh Seal
1,18,Q7810384,This Is Spinal Tap,This Is Spinal Tap
1,48,Q272860,The Elephant Man,The Elephant Man
1,71,Q220910,Casino,Casino
1,44,Q1137931,The Big Sleep,The Big Sleep
1,78,Q221103,Halloween,Halloween
1,26,Q110354,The Great Escape,The Great Escape
1,36,Q309048,King Kong,King Kong
1,57,Q384397,The African Queen,The African Queen
1,96,Q695255,Persona,Persona
1,88,Q220735,The French Connection,The French Connection
1,14,Q487181,Requiem for a Dream,Requiem for a Dream
1,74,Q850159,The General,The General
1,53,Q1009788,The Conversation,The Conversation
1,90,Q468697,Run Lola Run,Run Lola Run
1,31,Q649165,Being John Malkovich,Being John Malkovich
1,17,Q188845,Rain Man,Rain Man
1,47,Q684150,Cool Hand Luke,Cool Hand Luke
1,85,Q517958,Field of Dreams,Field of Dreams
1,42,Q426346,Rebel Without a Cause,Rebel without a Cause
1,81,Q156309,The Fugitive,The Fugitive
1,11,Q175038,12 Monkeys,Twelve Monkeys
1,41,Q19355,Life is Beautiful,Life Is Beautiful
1,30,Q45602,Modern Times,Modern Times
1,89,Q110043,The Birds,The Birds
1,98,Q51520,The Passion of Joan of Arc,The Passion of Joan of Arc
1,40,Q484048,Amélie,Am?lie
1,91,Q748599,The Rules of the Game,The Rules of the Game
1,38,Q212129,A Streetcar Named Desire,A Streetcar Named Desire
1,68,Q60072,The Sound of Music,The Sound of Music
1,39,Q162331,The 400 Blows,The 400 Blows
1,80,Q165325,Kill Bill Volume 1,Kill Bill: Vol. 1
1,52,Q208632,It Happened One Night,It Happened One Night
1,75,Q841335,Mean Streets,Mean Streets
1,59,Q676039,The Grapes of Wrath,The Grapes of Wrath
1,34,Q458656,Dog Day Afternoon,Dog Day Afternoon
1,76,Q193573,Moulin Rouge!,Moulin Rouge!
1,82,Q220741,City of God,City of God
1,64,Q494722,Stand by Me,Stand by Me
1,15,Q270510,The Apartment,The Apartment
1,0,Q251559,The Treasure of the Sierra Madre,The Treasure of the Sierra Madre
1,46,Q651923,Young Frankenstein,Young Frankenstein
1,29,Q62665,The Sting,The Sting
1,77,Q24953,Monty Python’s Life of Brian,Life of Brian
1,69,Q291170,Boogie Nights,Boogie Nights
1,67,Q587419,Notorious,Notorious
1,62,Q497256,Airplane!,Airplane!
1,50,Q217220,Patton,Patton
1,54,Q498822,The Philadelphia Story,The Philadelphia Story
1,13,Q747936,Paths of Glory,Paths of Glory
1,7,Q273978,"Crouching Tiger, Hidden Dragon","Crouching Tiger, Hidden Dragon"
1,22,Q272608,Mulholland Drive,Mulholland Dr.
1,6,Q1141252,Do the Right Thing,Do the Right Thing
1,63,Q1132629,The Night of the Hunter,The Night of the Hunter
1,1,Q488655,Groundhog Day,Groundhog Day
1,25,Q151599,Metropolis,Metropolis
1,23,Q172837,Bicycle Thieves,The Bicycle Thief
1,10,Q127021,M,M
1,4,Q1125566,Duck Soup,Duck Soup
1,8,Q731310,Manhattan,Manhattan
1,99,Q18407,La Dolce Vita,La Dolce Vita
1,83,Q59534,Planet of the Apes,Planet of the Apes
1,79,Q108745,Ghostbusters,Ghostbusters
1,20,Q565231,Ran,Ran
1,84,Q192656,Fantasia,Fantasia
1,49,Q108525,The Untouchables,The Untouchables
1,12,Q109135,Trainspotting,Trainspotting
1,43,Q639481,Ed Wood,Ed Wood
