column,row,GT_kg_id,GT_kg_label,label
0,16,Q983,Equatorial Guinea,Equatorial Guinea
0,35,Q1030,Namibia,Namibia
0,30,Q912,Mali,Mali
0,52,Q954,Zimbabwe,Zambabwe
0,1,Q916,Angola,Angola
0,14,Q977,Djibouti,Dijibouti
0,8,Q929,Central African Republic,Central African Republic
0,9,Q657,Chad,Chad
0,45,Q1049,Sudan,Sudan
0,22,Q1006,Guinea,Guinea
0,13,Q1008,Ivory Coast,Cote d'Ivoire
0,7,Q1011,Cape Verde,Cape Verde
0,10,Q970,Comoros,Comoros
0,42,Q1044,Sierra Leone,Sierra Leone
0,46,Q1050,Eswatini,Swaziland
0,31,Q1025,Mauritania,Mauritania
0,49,Q948,Tunisia,Tunisia
0,32,Q1027,Mauritius,Mauritius
0,51,Q953,Zambia,Zambia
0,43,Q1045,Somalia,Somalia
0,33,Q1028,Morocco,Morocco
0,11,Q974,Democratic Republic of the Congo,"Congo, Democratic Republic of the"
0,12,Q971,Republic of the Congo,"Congo, Repulic Of"
0,47,Q924,Tanzania,Tanzania
0,3,Q963,Botswana,Bostwana
0,44,Q258,South Africa,South Africa
0,25,Q1013,Lesotho,Lesotho
0,24,Q114,Kenya,Kanya
0,38,Q1037,Rwanda,Rwanda
0,5,Q967,Burundi,Burundi
0,0,Q262,Algeria,Algeria
0,17,Q986,Eritrea,Eritrea
0,40,Q1041,Senegal,Senegal
0,21,Q117,Ghana,Ghana
0,26,Q1014,Liberia,Liberia
0,6,Q1009,Cameroon,Cameroon
0,48,Q945,Togo,Togo
0,20,Q1005,The Gambia,"Gambia, The"
0,4,Q965,Burkina Faso,Burkina Faso
0,18,Q115,Ethiopia,Ethiopia
0,34,Q1029,Mozambique,Mozambique
0,50,Q1036,Uganda,Uganda
0,23,Q1007,Guinea-Bissau,Guinea-Bissau
0,15,Q79,Egypt,Egypt
0,28,Q1019,Madagascar,Madagascar
0,36,Q1032,Niger,Niger
0,2,Q962,Benin,Benin
0,41,Q1042,Seychelles,Seychelles
0,39,Q1039,São Tomé and Príncipe,Sao Tome and Principe
0,29,Q1020,Malawi,Malawi
0,19,Q1000,Gabon,Gabon
0,27,Q1016,Libya,Libya
0,37,Q1033,Nigeria,Nigeria
