column,row,GT_kg_id,GT_kg_label,label
1,31,Q875749,Minneapolis–Saint Paul International Airport,Minneapolis-Saint Paul International Airport
1,44,Q733738,Melbourne Airport,Melbourne Airport
1,10,Q166276,Adolfo Suarez Madrid-Barajas Airport,Madrid-Barajas Airport
1,11,Q8685,John F. Kennedy International Airport,John F. Kennedy International Airport
1,42,Q671475,Logan International Airport,Logan International Airport
1,38,Q86473,Atatürk International Airport,Atat?rk International Airport
1,41,Q56973,Josep Tarradellas Airport Barcelona-El Prat,Barcelona Airport
1,16,Q853886,McCarran International Airport,McCarran International Airport
1,8,Q46033,Frankfurt Airport,Frankfurt Airport
1,17,Q744748,George Bush Intercontinental Airport,George Bush Intercontinental Airport
1,19,Q8688,San Francisco International Airport,San Francisco International Airport
1,25,Q19101,Leonardo da Vinci–Fiumicino Airport,Leonardo da Vinci Airport
1,9,Q330015,Denver International Airport,Denver International Airport
1,33,Q36420,Shanghai Pudong International Airport,Shanghai Pudong International Airport
1,18,Q912916,Phoenix Sky Harbor International Airport,Phoenix Sky Harbor International Airport
1,0,Q214861,Hartsfield–Jackson Atlanta International Airport,Hartsfield-Jackson Atlanta International Airport
1,36,Q512128,Philadelphia International Airport,Philadelphia International Airport
1,49,Q860559,Mexico City International Airport,Mexico City International Airport
1,2,Q32190,Beijing Capital International Airport,Beijing Capital International Airport
1,40,Q20932,Incheon International Airport,Seoul Incheon International Airport
1,29,Q131402,Munich Airport,Munich Airport
1,4,Q204853,Tokyo International Airport,Tokyo International Airport
1,37,Q242066,Toronto Pearson International Airport,Toronto Pearson International Airport
1,43,Q821275,Indira Gandhi International Airport,Indira Gandhi International Airport
1,26,Q929859,Orlando International Airport,Orlando International Airport
1,48,Q842297,Shenzhen Bao\\'an International Airport,Shenzhen Bao'an International Airport
1,35,Q14295,Seattle–Tacoma International Airport,Seattle-Tacoma International Airport
1,24,Q127530,Miami International Airport,Miami International Airport
1,20,Q32159,Singapore Changi Airport,Singapore Changi Airport
1,28,Q466786,Newark Liberty International Airport,Newark Liberty International Airport
1,7,Q459096,Dallas/Fort Worth International Airport,Dallas-Fort Worth International Airport
1,34,Q652505,Detroit Metropolitan Wayne County Airport,Detroit Metropolitan Wayne County Airport
1,30,Q8703,Gatwick Airport,London Gatwick Airport
1,21,Q749497,Soekarno–Hatta International Airport,Soekarno-Hatta International Airport
1,32,Q36454,Narita International Airport,Narita International Airport
1,45,Q223416,Orly Airport,Paris-Orly Airport
1,5,Q46280,Paris-Charles de Gaulle Airport,Paris Charles de Gaulle Airport
1,6,Q8731,Los Angeles International Airport,Los Angeles International Airport
1,46,Q421811,Shanghai Hongqiao International Airport,Shanghai Hongqiao International Airport
1,3,Q213717,O\\'Hare International Airport,O'Hare International Airport
1,23,Q597649,Charlotte/Douglas International Airport,Charlotte Douglas International Airport
1,47,Q504368,Chhatrapati Shivaji International Airport,Chhatrapati Shivaji International Airport
1,1,Q8691,Heathrow Airport,London Heathrow Airport
1,12,Q17704,Hong Kong International Airport,Hong Kong International Airport
1,13,Q9694,Amsterdam Airport Schiphol,Amsterdam Airport Schiphol
1,15,Q194316,Suvarnabhumi Airport,Suvarnabhumi Airport
1,39,Q500253,Kuala Lumpur International Airport,Kuala Lumpur International Airport
1,27,Q17581,Sydney Airport,Sydney Airport
1,22,Q44868,Guangzhou Baiyun International Airport,Guangzhou Baiyun International Airport
1,14,Q193439,Dubai International Airport,Dubai International Airport
