column,row,GT_kg_id,GT_kg_label,label
1,21,Q123682,Randy Johnson,Randy Johnson
1,118,Q1179317,Dazzy Vance,Dazzy Vance?
1,157,Q3294145,Mark Langston,Mark Langston
1,16,Q1496596,Gaylord Perry,Gaylord Perry?
1,81,Q8000162,Wilbur Cooper,Wilbur Cooper
1,37,Q3055847,Eppa Rixey,Eppa Rixey?
1,56,Q933048,Mordecai Brown,Mordecai Brown?
1,3,Q73086,Christy Mathewson,Christy Mathewson?
1,14,Q3035912,Don Sutton,Don Sutton?
1,106,Q7375896,Rube Marquard,Rube Marquard?
1,47,Q6114701,Jack Quinn,Jack Quinn
1,112,Q640842,Bucky Walters,Bucky Walters
1,78,Q5326162,Earl Whitehill,Earl Whitehill
1,132,Q5195429,Curt Simmons,Curt Simmons
1,151,Q4796993,Art Nehf,Art Nehf
1,53,Q1607877,Herb Pennock,Herb Pennock?
1,161,Q7933838,Virgil Trucks,Virgil Trucks
1,4,Q1183314,Pud Galvin,Pud Galvin?
1,64,Q3266840,Luis Tiant,Luis Tiant
1,102,Q4704574,Al Orth,Al Orth
1,34,Q1356627,Jim Palmer,Jim Palmer?
1,13,Q721948,Nolan Ryan,Nolan Ryan?
1,165,Q3017273,Dave Stieb,Dave Stieb
1,66,Q5542684,George Mullin,George Mullin
1,96,Q6860833,Milt Pappas,Milt Pappas
1,51,Q4747947,Amos Rusie,Amos Rusie?
1,108,Q4355492,Chuck Finley,Chuck Finley
1,35,Q1369909,Jamie Moyer,Jamie Moyer
1,86,Q7331677,Rick Reuschel,Rick Reuschel
1,23,Q713760,Early Wynn,Early Wynn?
1,59,Q1410004,Waite Hoyt,Waite Hoyt?
1,12,Q2734900,Eddie Plank,Eddie Plank?
1,82,Q2960863,Charlie Hough,Charlie Hough
1,49,Q3023184,Dennis Martínez,Dennis Mart?nez
1,126,Q1136890,David Cone,David Cone
1,117,Q4684544,Adonis Terry,Adonis Terry
1,91,Q4913170,Billy Pierce,Billy Pierce
1,99,Q5040536,Carl Mays,Carl Mays
1,124,Q5303738,Doyle Alexander,Doyle Alexander
1,128,Q6490558,Larry Jackson,Larry Jackson
1,122,Q1282549,Ed Walsh,Ed Walsh?
1,90,Q4935860,Bobo Newsom,Bobo Newsom
1,83,Q954975,Curt Schilling,Curt Schilling
1,88,Q328836,Chief Bender,Chief Bender?
1,80,Q6838697,Mickey Lolich,Mickey Lolich
1,92,Q2907864,Bob Welch,Bob Welch
1,1,Q722059,Walter Perry Johnson,Walter Johnson?
1,41,Q2135954,Red Faber,Red Faber?
1,42,Q2386218,Jack Morris,Jack Morris
1,8,Q473208,Roger Clemens,Roger Clemens
1,94,Q434503,Vida Blue,Vida Blue
1,38,Q1562660,Jim McCormick,Jim McCormick
1,93,Q4651169,Jesse Haines,Jesse Haines?
1,18,Q1028712,Charles Radbourn,Charley Radbourn?
1,153,Q4909545,Bill Hutchinson,Bill Hutchinson
1,142,Q7331865,Rick Wise,Rick Wise
1,158,Q11330089,Hippo Vaughn,Hippo Vaughn
1,113,Q1145696,Dennis Eckersley,Dennis Eckersley?
1,97,Q5335930,Eddie Cicotte,Eddie Cicotte
1,159,Q6225033,John Candelaria,John Candelaria
1,79,Q5496714,Freddie Fitzsimmons,Freddie Fitzsimmons
1,164,Q926404,CC Sabathia,CC Sabathia (19)
1,9,Q1264106,Tim Keefe,Tim Keefe?
1,46,Q7924946,Vic Willis,Vic Willis?
1,33,Q1069430,Mike Mussina,Mike Mussina
1,89,Q867833,Kevin Brown,Kevin Brown
1,27,Q1185477,Robin Roberts,Robin Roberts?
1,68,Q325250,Catfish Hunter,Catfish Hunter?
1,58,Q1095705,Clark Griffith,Clark Griffith?
1,40,Q328603,Ted Lyons,Ted Lyons?
1,76,Q562878,Kenny Rogers,Kenny Rogers
1,25,Q3531327,Tommy John,Tommy John
1,144,Q7900044,Urban Shocker,Urban Shocker
1,163,Q5486352,Frank Dwyer,Frank Dwyer
1,166,Q659741,Frank Viola,Frank Viola
1,154,Q5335320,Ed Reulbach,Ed Reulbach
