column,row,GT_kg_id,GT_kg_label,label
1,8,Q1765733,Metroid Prime,Metroid Prime
1,3,Q57270,BioShock,BioShock
1,13,Q369086,GoldenEye 007,Goldeneye 007
1,2,Q94797,Grand Theft Auto IV,Grand Theft Auto IV
1,12,Q213911,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
1,11,Q1207356,Soulcalibur,Soul Calibur
1,15,Q2995061,Twisted Metal,Twisted Metal
1,19,Q37123,Sonic the Hedgehog,Sonic the Hedgehog
1,4,Q735613,The Legend of Zelda: Twilight Princess,The Legend of Zelda: Twilight Princess
1,6,Q252804,Halo 2,Halo 2
1,21,Q1315653,Ghouls \\'n Ghosts,Ghouls 'n Ghosts
1,10,Q1538485,Tony Hawk\\'s Pro Skater 2,Tony Hawk's Pro Skater 2
1,14,Q216995,Super Mario 64,Super Mario 64
1,7,Q715292,Prince of Persia: The Sands of Time,Prince of Persia: Sands of Time
1,1,Q17146,Uncharted 2: Among Thieves,Uncharted 2: Among Thieves
1,16,Q518987,Donkey Kong Country,Donkey Kong Country
1,18,Q1133204,Street Fighter II: The World Warrior,Street Fighter II
1,17,Q6498489,Samurai Shodown,Samurai Shodown
1,5,Q275950,Resident Evil 4,Resident Evil 4
1,0,Q548203,Red Dead Redemption,Red Dead Redemption
1,20,Q1780344,Strider,Strider
1,9,Q276217,Halo: Combat Evolved,Halo Combat Evolved
