column,row,GT_kg_id,GT_kg_label,label
1,87,Q181086,A Clockwork Orange,A Clockwork Orange
1,2,Q174385,Alice in Wonderland,Alice in Wonderland
1,48,Q339876,L.A. Confidential,L.A. Confidential
1,97,Q1132629,The Night of the Hunter,The Night of the Hunter
1,26,Q166262,Batman Begins,Batman Begins
1,11,Q174811,Up,Up
1,41,Q190050,Fight Club,Fight Club
1,58,Q483941,Schindler\\'s List,Schindler's List
1,20,Q172975,The Departed,The Departed
1,60,Q72962,Reservoir Dogs,Reservoir Dogs
1,93,Q217627,The Graduate,The Graduate
1,33,Q207130,The Last Samurai,The Last Samurai
1,36,Q127367,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring
1,14,Q163872,The Dark Knight,The Dark Knight
1,68,Q506418,The Princess Bride,The Princess Bride
1,34,Q164963,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers
1,62,Q170564,Terminator 2: Judgment Day,Terminator 2: Judgment Day
1,66,Q185658,Indiana Jones and the Last Crusade,Indiana Jones and the Last Crusade
1,30,Q208269,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind
1,35,Q220741,City of God,City of God
1,44,Q1774631,American Beauty,American Beauty
1,70,Q181803,Return of the Jedi,Star Wars: Episode VI - Return of the Jedi
1,73,Q174284,Raiders of the Lost Ark,Raiders of the Lost Ark
1,45,Q208344,Armageddon,Armageddon
1,67,Q243439,Full Metal Jacket,Full Metal Jacket
1,96,Q2345,12 Angry Men,12 Angry Men
1,80,Q47221,Taxi Driver,Taxi Driver
1,76,Q182692,Apocalypse Now,Apocalypse Now
1,16,Q126699,Gran Torino,Gran Torino
1,46,Q165817,Saving Private Ryan,Saving Private Ryan
1,63,Q133654,The Silence of the Lambs,The Silence of the Lambs
1,32,Q131074,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King
1,19,Q183081,No Country for Old Men,No Country for Old Men
1,83,Q1424258,Nashville,Nashville
1,49,Q105387,Independence Day,Independence Day
1,9,Q191100,Transformers: Revenge of the Fallen,Transformers: Revenge of the Fallen
1,22,Q216006,Pan\\'s Labyrinth,Pan's Labyrinth
1,17,Q125076,Slumdog Millionaire,Slumdog Millionaire
1,98,Q426346,Rebel Without a Cause,Rebel Without a Cause
1,61,Q104137,Unforgiven,Unforgiven
1,6,Q24871,Avatar,Avatar
1,92,Q181776,Bonnie and Clyde,Bonnie And Clyde
1,10,Q219315,The Hangover,The Hangover
1,4,Q373096,How to Train Your Dragon,How to Train Your Dragon
1,74,Q181795,The Empire Strikes Back,Star Wars: Episode V - The Empire Strikes Back
1,15,Q104905,WALL·E,WALL?E
1,40,Q190525,Memento,Memento
1,81,Q171669,One Flew Over the Cuckoo\\'s Nest,One Flew Over the Cuckoo's Nest
1,29,Q223374,The Notebook,The Notebook
1,89,Q61696,Midnight Cowboy,Midnight Cowboy
1,95,Q163038,Psycho,Psycho
1,77,Q103569,Alien,Alien
1,79,Q233464,Annie Hall,Annie Hall
1,55,Q134773,Forrest Gump,Forrest Gump
1,85,Q184768,The Godfather Part II,"The Godfather, Part II"
1,5,Q187278,Toy Story 3,Toy Story 3
1,23,Q46551,The Prestige,The Prestige
1,99,Q132689,Casablanca,Casablanca
1,25,Q192115,Sin City,Sin City
1,18,Q54274,Pirates of the Caribbean: At World\\'s End,Pirates of the Caribbean: At World's End
1,57,Q484675,Léon: The Professional,Leon: The Professional
1,84,Q644987,Chinatown,Chinatown
1,64,Q42047,Goodfellas,Goodfellas
1,90,Q168154,Once Upon a Time in the West,Once Upon a Time in the West
1,39,Q128518,Gladiator,Gladiator
1,42,Q83495,The Matrix,The Matrix
1,43,Q208263,The Green Mile,The Green Mile
1,69,Q91540,Back to the Future,Back to the Future
1,38,Q487181,Requiem for a Dream,Requiem for a Dream
1,86,Q47703,The Godfather,The Godfather
1,50,Q132351,The Usual Suspects,The Usual Suspects
1,0,Q185888,The Social Network,The Social Network
1,12,Q153723,Inglourious Basterds,Inglourious Basterds
1,59,Q488655,Groundhog Day,Groundhog Day
1,65,Q207954,Pretty Woman,Pretty Woman
1,53,Q171048,Toy Story,Toy Story
1,88,Q503638,Easy Rider,Easy Rider
1,7,Q161687,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince
1,91,Q59534,Planet of the Apes,Planet of the Apes
1,78,Q17738,Star Wars Episode IV: A New Hope,Star Wars: Episode IV - A New Hope
1,75,Q186341,The Shining,The Shining
1,13,Q201819,District 9,District 9
1,37,Q484048,Amélie,Am?lie
1,51,Q162729,Braveheart,Braveheart
1,52,Q42198,Heat,Heat
1,31,Q184255,Million Dollar Baby,Million Dollar Baby
1,27,Q152857,Downfall,Downfall
1,21,Q151904,Casino Royale,Casino Royale
1,8,Q179503,Ice Age: Dawn of the Dinosaurs,Ice Age: Dawn of the Dinosaurs
1,71,Q11621,E.T. the Extra-Terrestrial,E. T. The Extra-Terrestrial
1,3,Q210364,Shutter Island,Shutter Island
1,82,Q189505,Jaws,Jaws
1,72,Q184843,Blade Runner,Blade Runner
1,94,Q41483,"The Good, the Bad and the Ugly","The Good, the Bad and the Ugly"
1,24,Q153882,The Lives of Others,The Lives of Others
1,54,Q172241,The Shawshank Redemption,The Shawshank Redemption
1,28,Q213326,The Incredibles,The Incredibles
1,1,Q25188,Inception,Inception
1,47,Q208572,American History X,American History X
1,56,Q104123,Pulp Fiction,Pulp Fiction
