column,row,GT_kg_id,GT_kg_label,label
0,20,Q1194133,Gradius III,Gradius III (900 Wii Points)
0,58,Q687559,Final Fantasy III,Final Fantasy III (900 Wii Points)
0,10,Q1493348,Goemon,The Legend of the Mystical Ninja
0,28,Q846203,Super R-Type,Super R-Type
0,48,Q1871848,Kirby Super Star,Kirby's Fun Pak
0,6,Q853143,Super Mario World,Super Mario World
0,49,Q921957,Final Fantasy II,Final Fantasy II (900 Wii Points)
0,62,Q761815,Chrono Trigger,Chrono Trigger (900 Wii Points)
0,30,Q1063119,Super Mario RPG,Super Mario RPG: Legend of the Seven Stars (900 Wii Points)
0,38,Q54322,Super Star Wars,Super Star Wars
0,45,Q1061560,Super Mario Kart,Super Mario Kart
0,16,Q2986962,Kirby\\'s Avalanche,Kirby's Ghost Trap
0,25,Q7146181,Harvest Moon,Harvest Moon
0,9,Q370055,The Legend of Zelda: A Link to the Past,The Legend of Zelda: A Link to the Past
0,59,Q3777241,Brawl Brothers,Brawl Brothers
0,22,Q1194825,Super Metroid,Super Metroid
0,3,Q389254,Super Castlevania IV,Super Castlevania IV
0,7,Q619025,R-Type III: The Third Lightning,R-Type III: The Third Lightning
0,4,Q1133204,Street Fighter II: The World Warrior,Street Fighter II: The World Warrior
0,11,Q343033,ActRaiser,ActRaiser
0,14,Q2619370,Kirby\\'s Dream Course,Kirby's Dream Course
0,12,Q2716989,Final Fight,Final Fight
0,41,Q54335,Super Star Wars: Return of the Jedi,Super Star Wars: Return of the Jedi
0,46,Q1661310,Indiana Jones\\' Greatest Adventures,Indiana Jones' Greatest Adventures
0,34,Q2002093,Super Punch-Out!!,Super Punch-Out!!
0,33,Q1800173,Secret of Mana,Secret of Mana
0,52,Q682463,Wild Guns,Wild Guns
0,1,Q6720878,F-Zero,F-Zero
0,44,Q2601047,Final Fight 3,Final Fight 3
0,23,Q910467,Assault Suits Valken 2,Cybernator
0,35,Q2734372,Ogre Battle: The March of the Black Queen,Ogre Battle: The March of the Black Queen (900 Wii Points)
0,17,Q2414743,Breath of Fire II,Breath of Fire II
0,26,Q2913706,Super Street Fighter II,Super Street Fighter II: The New Challengers
0,8,Q275122,Super Ghouls \\'n Ghosts,Super Ghouls'n Ghosts
0,36,Q1202713,Kirby\\'s Dream Land 3,Kirby's Dream Land 3 (900 Wii Points)
0,40,Q1321249,Final Fight 2,Final Fight 2
0,39,Q54330,Super Star Wars: The Empire Strikes Back,Super Star Wars: The Empire Strikes Back
0,60,Q5846885,The Ignition Factor,The Ignition Factor (900 Wii Points)
0,37,Q2480306,Pilotwings,Pilotwings
0,29,Q3282001,Pac-Attack,Pac-Attack
0,2,Q7798922,SimCity,SimCity
0,15,Q196255,Street Fighter II Turbo: Hyper Fighting,Street Fighter II' Turbo: Hyper Fighting
0,56,Q582662,Super Bonk,Super Bonk (900 Wii Points)
0,0,Q518987,Donkey Kong Country,Donkey Kong Country
0,32,Q220665,Space Invaders,Space Invaders: The Original Game
0,21,Q2414296,Axelay,Axelay
0,51,Q2629633,Aero the Acro-Bat 2,Aero the Acro-Bat 2
0,63,Q3504101,Super Adventure Island II,Super Adventure Island II
0,42,Q8073789,Zombies,Zombies
0,43,Q2422795,Street Fighter Alpha 2,Street Fighter Alpha 2
0,50,Q2708224,Aero the Acro-Bat,Aero the Acro-Bat
0,53,Q1249187,Final Fantasy Mystic Quest,Mystic Quest Legend
0,54,Q7336963,Rival Turf!,Rival Turf!
0,24,Q1241664,Donkey Kong Country 3: Dixie Kong\\'s Double Trouble!,Donkey Kong Country 3: Dixie Kong's Double Trouble!
0,5,Q1368099,Contra III: The Alien Wars,Super Probotector: Alien Rebels
0,64,Q157387,Prince of Persia,Prince of Persia
0,55,Q5327066,Earth Defense Force,Super E.D.F.: Earth Defense Force
0,61,Q2440904,Super Adventure Island,Super Adventure Island
0,57,Q11389993,Zen-Nippon Pro Wrestling Dash: Sekai Saikyo Tag,Natsume Championship Wrestling (900 Wii Points)
0,18,Q4009249,Vegas Stakes,Vegas Stakes
0,47,Q3284282,Ghoul Patrol,Ghoul Patrol
0,13,Q1072051,Donkey Kong Country 2: Diddy\\'s Kong Quest,Donkey Kong Country 2: Diddy's Kong Quest
0,19,Q1026590,Mario\\'s Super Picross,Mario's Super Picross (900 Wii Points)
0,31,Q5285919,DoReMi Fantasy,DoReMi Fantasy: Milon's DokiDoki Adventure (900 Wii Points)
