column,row,GT_kg_id,GT_kg_label,label
0,28,Q140,lion,Lion
0,30,Q41050,Orangutan,Orang-utan
0,22,Q124410,Ursus thibetanus,Himalayan black bear
0,16,Q131564,fennec,Fennec or desert fox
0,31,Q2576337,Struthio,Ostrich
0,37,Q148462,South American Coati,Ring-tailed coati
0,29,Q189868,Mandrill,Mandrill
0,33,Q194313,Patagonian mara,Patagonian cavy or mara
0,8,Q732477,common brushtail possum,Common brushtail possum
0,46,Q18498,Canis lupus,Wolf
0,27,Q41960,Red panda,Lesser panda
0,36,Q39624,Rangifer tarandus,Reindeer
0,23,Q34505,hippopotamus,Hippopotamus
0,45,Q876500,Gorilla gorilla gorilla,Western lowland gorilla
0,21,Q26913,Harbour Seal,Harbour Seal
0,38,Q185385,Lemur catta,Ring-tailed Lemur
0,32,Q469636,Aotus,Owl Monkey
0,20,Q209134,Ground cuscus,Ground Cuscus
0,15,Q93208,emu,Emu
0,2,Q180960,Onager,Asiatic wild ass/ Onager
0,3,Q132922,Bactrian camel,Bactrian Camel
0,1,Q133006,Asian elephant,Asiatic elephant
0,43,Q159918,Ceratotherium simum,Square-lipped rhinoceros
0,9,Q216815,common eland,Common Eland
0,19,Q134015,meerkat,Grey meerkat
0,40,Q213889,Symphalangus syndactylus,Siamang
0,39,Q189484,hamadryas baboon,Sacred Baboon
0,14,Q754983,Rousettus aegyptiacus,Egyptian rousette
0,11,Q309200,Saimiri,Common Squirrel Monkey
0,35,Q53462,red kangaroo,Red kangaroo
0,13,Q214293,Bubo,Eagle owl
0,25,Q244813,African Penguin,Jackass pinguin
0,6,Q131538,Hydrochoerus hydrochaeris,Capybara
0,10,Q18764,Asian palm civet,Common palm civet
0,44,Q510022,Western grey kangaroo,Western grey kangaroo
0,4,Q247142,black-tailed prairie dog,Black-tailed prairie dog
0,17,Q862089,giraffe,Giraffe
0,34,Q33609,polar bear,Polar Bear
0,5,Q210070,Bettongia penicillata,Brush-tailed bettong
0,12,Q3901247,Phalacrocoracidae,Cormorant
0,42,Q3027980,Pedetes,Springhare
0,26,Q753853,Lama,Lama
0,18,Q1369327,Grant\\'s zebra,Grant's Zebra
0,0,Q127216,Bald Eagle,American bald eagle
0,41,Q69581,Siberian tiger,Siberian tiger
