column,row,GT_kg_id,GT_kg_label,label
0,545,Q138397,Thunbergia grandiflora,Thunbergia grandiflora
0,337,Q6707803,Lygodium palmatum,Lygodium palmatum
0,53,Q1816048,Asparagus densiflorus,Asparagus densiflorus
0,328,Q10743709,Litsea glutinosa,Litsea glutinosa
0,9,Q2701053,Acacia longifolia,Acacia longifolia
0,103,Q289811,Cestrum parqui,Cestrum parqui
0,583,Q11181633,Ziziphus jujuba,Ziziphus jujuba
0,113,Q577669,Chrysobalanus icaco,Chrysobalanus icaco
0,80,Q165260,Calamus,Calamus spp.
0,565,Q161794,Ulex europaeus,Ulex europaeus
0,338,Q9026752,Maesopsis,Maesopsis eminii
0,402,Q3437545,Passiflora coccinea,Passiflora coccinea
0,282,Q5233274,Hypericum canariense,Hypericum canariense
0,390,Q3362116,Panicum decompositum,Panicum decompositum
0,342,Q157631,Marrubium vulgare,Marrubium vulgare
0,289,Q654064,Impatiens walleriana,Impatiens walleriana
0,354,Q13648265,Melochia corchorifolia,Melochia corchorifolia
0,264,Q3142116,Hedychium gardnerianum,Hedychium gardnerianum
0,488,Q1378803,Senna obtusifolia,Senna obtusifolia
0,510,Q4022813,Solanum capsicoides,Solanum capsicoides
0,196,Q5276875,Dillenia suffruticosa,Dillenia suffruticosa
0,514,Q3024467,Solanum seaforthianum,Solanum seaforthianum
0,416,Q134422,Pereskia aculeata,Pereskia aculeata
0,115,Q12701073,Chukrasia tabularis,Chukrasia tabularis
0,305,Q158480,Juncus,Juncus spp.
0,229,Q4921039,Ficus altissima,Ficus altissima
0,84,Q3595171,Calophyllum antillanum,Calophyllum antillanum
0,544,Q161248,Thunbergia alata,Thunbergia alata
0,324,Q935616,Limonia acidissima,Limonia acidissima
0,94,Q2943761,Cecropia obtusifolia,Cecropia obtusifolia
0,111,Q1164349,Chlorophytum comosum,Chlorophytum comosum
0,37,Q2881023,Amaranthus spinosus,Amaranthus spinosus
0,286,Q13637080,Hyptis capitata,Hyptis capitata
0,29,Q2705924,Alternanthera caracasana,Alternanthera caracasana
0,574,Q1373994,Vitex parviflora,Vitex parviflora
0,355,Q6813281,Melochia umbellata,Melochia umbellata
0,553,Q702175,Triadica sebifera,Triadica sebifera
0,580,Q156317,Yucca,Yucca aloifolia
0,431,Q1249109,Pinus elliottii,Pinus elliottii
0,51,Q161114,Arundo donax,Arundo donax
0,311,Q311632,Kunzea ericoides,Kunzea ericoides
0,239,Q621082,Flacourtia indica,Flacourtia indica
0,389,Q1209690,Paederia foetida,Paederia foetida
0,367,Q1109693,Morella cerifera,Morella cerifera
0,88,Q15547168,Cardiospermum grandiflorum,Cardiospermum grandiflorum
0,449,Q6090472,Psidium guineense,Psidium guineense
0,376,Q2355390,Ocimum gratissimum,Ocimum gratissimum
0,91,Q1768699,Castilla elastica,Castilla elastica
0,12,Q386585,Acacia melanoxylon,Acacia melanoxylon
0,492,Q947251,Sesbania grandiflora,Sesbania grandiflora
0,482,Q7787299,Scoparia dulcis,Scoparia dulcis
0,39,Q21327968,Lysimachia arvensis,Anagallis arvensis
0,349,Q1813408,Melaleuca quinquenervia,Melaleuca quinquenervia
0,540,Q7706777,Tetrazygia bicolor,Tetrazygia bicolor
0,319,Q4460549,Leptospermum polygalifolium,Leptospermum polygalifolium
0,550,Q601079,Tradescantia fluminensis,Tradescantia fluminensis
0,477,Q134943,Schefflera actinophylla,Schefflera actinophylla
0,19,Q11079071,Aeschynomene americana,Aeschynomene americana
0,93,Q2941555,Casuarina glauca,Casuarina glauca
0,506,Q3483517,Siegesbeckia orientalis,Sigesbeckia orientalis
0,189,Q311432,Dichrostachys cinerea,Dichrostachys cinerea
0,140,Q107211,jute,Corchorus olitorius
0,557,Q2717999,Tridax procumbens,Tridax procumbens
