column,row,GT_kg_id,GT_kg_label,label
0,15,Q732943,The Legend of Zelda: Majora\\'s Mask,Legend of Zelda: Majora's MaskThe Legend of Zelda: Majora's Mask
0,8,Q3099600,Sin and Punishment,Sin and Punishment
0,6,Q3142278,Wave Race 64,Wave Race 64
0,4,Q2609497,F-Zero X,F-Zero X
0,20,Q690394,Bomberman Hero,Bomberman Hero
0,11,Q1366980,Kirby 64: The Crystal Shards,Kirby 64: The Crystal Shards
0,9,Q1705294,Pokémon Snap,Pok?mon Snap
0,18,Q1156917,Mario Power Tennis,Mario Tennis
0,2,Q213911,The Legend of Zelda: Ocarina of Time,Legend of Zelda: Ocarina of TimeThe Legend of Zelda: Ocarina of Time
0,13,Q1109914,Pokémon Puzzle League,Pok?mon Puzzle League
0,1,Q1046604,Mario Kart 64,Mario Kart 64
0,16,Q2778220,Super Smash Bros.,Super Smash Bros.
0,10,Q168615,1080° Snowboarding,1080? Snowboarding
0,7,Q2337280,Yoshi\\'s Story,Yoshi's Story
0,5,Q149998,Paper Mario,Paper Mario
0,0,Q216995,Super Mario 64,Super Mario 64
0,17,Q2295559,Ogre Battle 64: Person of Lordly Caliber,Ogre Battle 64: Person of Lordly Caliber
0,14,Q1758447,Mario Golf,Mario Golf
0,12,Q3005563,Cruis\\'n USA,Cruis'n USA
0,3,Q1141963,Star Fox 64,Star Fox 64
0,19,Q1205676,Mario Party 2,Mario Party 2
