column,row,GT_kg_id,GT_kg_label,label
1,76,Q223887,Face/Off,Face/Off
1,81,Q498906,Ferris Bueller\\'s Day Off,Ferris Bueller's Day Off
1,50,Q323827,Doctor Zhivago,Doctor Zhivago
1,12,Q865580,Children of Paradise,Children of Paradise
1,44,Q814778,Deliverance,Deliverance
1,29,Q181555,Crimes and Misdemeanors,Crimes and Misdemeanors
1,56,Q660245,Don\\'t Look Now,Don't Look Now
1,23,Q223299,The Color Purple,The Color Purple
1,90,Q153677,For a Few Dollars More,For a Few Dollars More
1,80,Q23395,Fear and Loathing in Las Vegas,Fear and Loathing in Las Vegas
1,25,Q598109,Contempt,Contempt
1,5,Q132689,Casablanca,Casablanca
1,3,Q939176,Carlito\\'s Way,Carlito's Way
1,51,Q458656,Dog Day Afternoon,Dog Day Afternoon
1,94,Q220735,The French Connection,The French Connection
1,28,Q830874,Cries and Whispers,Cries and Whispers
1,79,Q222720,Fargo,Fargo
1,47,Q110206,Dirty Harry,Dirty Harry
1,96,Q207588,From Here to Eternity,From Here to Eternity
1,86,Q132863,Finding Nemo,Finding Nemo
1,71,Q208269,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind
1,0,Q918363,Cabaret,Cabaret
1,6,Q220910,Casino,Casino
1,7,Q213411,Cast Away,Cast Away
1,14,Q556933,A Christmas Story,A Christmas Story
1,78,Q192656,Fantasia,Fantasia
1,61,Q11621,E.T. the Extra-Terrestrial,E.T. the Extra-Terrestrial
1,70,Q11618,Eraserhead,Eraserhead
1,9,Q207921,Chariots of Fire,Chariots of Fire
1,10,Q40115,Chasing Amy,Chasing Amy
1,63,Q639481,Ed Wood,Ed Wood
1,82,Q108946,A Few Good Men,A Few Good Men
1,32,Q110365,Dancer in the Dark,Dancer in the Dark
1,49,Q1141252,Do the Right Thing,Do the Right Thing
1,8,Q496266,Charade,Charade
1,66,Q272860,The Elephant Man,The Elephant Man
1,43,Q201674,The Deer Hunter,The Deer Hunter
1,42,Q34623,The Ten Commandments,The Decalogue
1,41,Q106316,Dead Poets Society,Dead Poets Society
1,17,Q24815,Citizen Kane,Citizen Kane
1,87,Q466186,A Fish Called Wanda,A Fish Called Wanda
1,84,Q106506,The Fifth Element,The Fifth Element
1,37,Q670378,Days of Heaven,Days of Heaven
1,60,Q462418,Dumb and Dumber,Dumb & Dumber
1,30,Q273978,"Crouching Tiger, Hidden Dragon","Crouching Tiger, Hidden Dragon"
1,57,Q3714564,Double indemnity,Double Indemnity
1,13,Q644987,Chinatown,Chinatown
1,22,Q320588,Close Encounters of the Third Kind,Close Encounters of the Third Kind
1,19,Q220741,City of God,City of God
1,74,Q274167,The Exorcist,The Exorcist
1,72,Q750028,Evil Dead II,Evil Dead II
1,34,Q1127281,Dark City,Dark City
1,54,Q738456,Donnie Brasco,Donnie Brasco
1,88,Q76479,A Fistful of Dollars,A Fistful of Dollars
1,48,Q308920,The Discreet Charm of the Bourgeoisie,The Discreet Charm of the Bourgeoisie
1,53,Q18407,La Dolce Vita,La Dolce Vita
1,75,Q209481,Eyes Wide Shut,Eyes Wide Shut
1,68,Q63026,The English Patient,The English Patient
1,91,Q134773,Forrest Gump,Forrest Gump
1,85,Q190050,Fight Club,Fight Club
1,27,Q684150,Cool Hand Luke,Cool Hand Luke
1,40,Q587891,Dead Man Walking,Dead Man Walking
1,31,Q182727,The Crying Game,The Crying Game
1,62,Q503638,Easy Rider,Easy Rider
1,89,Q1116991,Five Easy Pieces,Five Easy Pieces
1,65,Q1206261,Election,Election
1,18,Q238211,City Lights,City Lights
1,35,Q406018,Dawn of the Dead,Dawn of the Dead
1,83,Q517958,Field of Dreams,Field of Dreams
1,16,Q464032,Cinema Paradiso,Cinema Paradiso
1,2,Q311638,Caddyshack,Caddyshack
1,24,Q270215,Contact,Contact
1,39,Q547189,Dead Man,Dead Man
1,92,Q546829,Frankenstein,Frankenstein
1,55,Q426828,Donnie Darko,Donnie Darko
1,58,Q105702,Dr. Strangelove,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
1,20,Q747877,Clerks,Clerks.
1,59,Q1125566,Duck Soup,Duck Soup
1,98,Q243439,Full Metal Jacket,Full Metal Jacket
1,52,Q40187,Dogma,Dogma
1,45,Q739046,Diabolique,Diabolique
1,77,Q165651,Fanny and Alexander,Fanny and Alexander
1,36,Q425992,The Day the Earth Stood Still,The Day the Earth Stood Still
1,38,Q395278,Dazed and Confused,Dazed and Confused
1,15,Q766263,Chungking Express,Chungking Express
1,64,Q217182,Edward Scissorhands,Edward Scissorhands
1,1,Q153886,The Cabinet of Dr. Caligari,The Cabinet of Dr. Caligari
1,4,Q162672,Carrie,Carrie
1,26,Q1009788,The Conversation,The Conversation
1,69,Q331617,Enter the Dragon,Enter the Dragon
1,95,Q196004,From Dusk till Dawn (franchise),From Dusk Till Dawn
1,73,Q327604,The Evil Dead,The Evil Dead
1,97,Q156309,The Fugitive,The Fugitive
1,33,Q20456,Dances with Wolves,Dances with Wolves
1,67,Q181795,The Empire Strikes Back,The Empire Strikes Back
1,46,Q105598,Die Hard,Die Hard
1,11,Q189889,Chicago,Chicago
1,21,Q181086,A Clockwork Orange,A Clockwork Orange
1,93,Q277186,Freak,Freaks
