column,row,GT_kg_id,GT_kg_label,label
1,8,Q106316,Dead Poets Society,Dead Poets Society
1,93,Q329131,Jerry Maguire,Jerry Maguire
1,33,Q335160,Snatch,Snatch.
1,64,Q484442,Spider-Man,Spider-Man
1,19,Q36479,The Lion King,The Lion King
1,63,Q156911,Wings of Desire,Wings of Desire
1,11,Q957323,Blazing Saddles,Blazing Saddles
1,38,Q556933,A Christmas Story,A Christmas Story
1,29,Q431093,Sunrise: A Song of Two Humans,Sunrise
1,5,Q1066714,His Girl Friday,His Girl Friday
1,35,Q1130084,The Hustler,The Hustler
1,31,Q501874,"O Brother, Where Art Thou?","O Brother, Where Art Thou?"
1,3,Q375855,American Graffiti,American Graffiti
1,92,Q845057,Hannah and Her Sisters,Hannah and Her Sisters
1,67,Q503638,Easy Rider,Easy Rider
1,41,Q207588,From Here to Eternity,From Here to Eternity
1,51,Q431252,Jackie Brown,Jackie Brown
1,7,Q325662,"Aguirre, the Wrath of God",Aguirre: The Wrath of God
1,39,Q106440,Goldfinger,Goldfinger
1,22,Q494085,MASH,M*A*S*H
1,25,Q209481,Eyes Wide Shut,Eyes Wide Shut
1,98,Q267721,Grease,Grease
1,74,Q462418,Dumb and Dumber,Dumb & Dumber
1,24,Q130142,Miller\\'s Crossing,Miller's Crossing
1,72,Q2264347,Sling Blade,Sling Blade
1,47,Q323827,Doctor Zhivago,Doctor Zhivago
1,54,Q134430,Snow White and the Seven Dwarfs,Snow White and the Seven Dwarfs
1,76,Q865580,Children of Paradise,Children of Paradise
1,96,Q244604,Minority Report,Minority Report
1,83,Q193066,Breakfast at Tiffany\\'s,Breakfast at Tiffany's
1,9,Q607179,Rosemary\\'s Baby,Rosemary's Baby
1,23,Q928019,Kill Bill Volume 2,Kill Bill: Vol. 2
1,1,Q208269,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind
1,95,Q463832,The Insider,The Insider
1,28,Q623051,Night of the Living Dead,Night of the Living Dead
1,48,Q26060,Tokyo Story,Tokyo Story
1,14,Q960125,Animal House,Animal House
1,77,Q201234,The Adventures of Robin Hood,The Adventures of Robin Hood
1,46,Q1424258,Nashville,Nashville
1,4,Q142292,Traffic,Traffic
1,50,Q40115,Chasing Amy,Chasing Amy
1,60,Q748986,Natural Born Killers,Natural Born Killers
1,75,Q546829,Frankenstein,Frankenstein
1,21,Q466781,All the President\\'s Men,All the President's Men
1,17,Q187266,Toy Story 2,Toy Story 2
1,99,Q1292513,Superman,Superman
1,84,Q18402,La Strada,La Strada
1,44,Q182944,Shakespeare in Love,Shakespeare in Love
1,65,Q935105,The Royal Tenenbaums,The Royal Tenenbaums
1,43,Q406018,Dawn of the Dead,Dawn of the Dead
1,68,Q875904,Bride of Frankenstein,Bride of Frankenstein
1,2,Q464032,Cinema Paradiso,Cinema Paradiso
1,90,Q514531,L\\'Avventura,L'Avventura
1,89,Q63026,The English Patient,The English Patient
1,32,Q483815,Shrek,Shrek
1,18,Q151895,Nosferatu,Nosferatu
1,71,Q50714,Stagecoach,Stagecoach
1,26,Q221594,As Good as It Gets,As Good as It Gets
1,30,Q272599,All Quiet on the Western Front,All Quiet on the Western Front
1,36,Q109767,The Blues Brothers,The Blues Brothers
1,10,Q221491,The Thin Red Line,The Thin Red Line
1,6,Q499152,The Breakfast Club,The Breakfast Club
1,15,Q214723,The Gold Rush,The Gold Rush
1,12,Q239756,Wild Strawberries,Wild Strawberries
1,61,Q1125262,Mad Max 2,The Road Warrior
1,70,Q325643,Who\\'s Afraid of Virginia Woolf?,Who's Afraid of Virginia Woolf?
1,13,Q814778,Deliverance,Deliverance
1,59,Q155653,Spirited Away,Spirited Away
1,37,Q1347393,Rushmore,Rushmore
1,45,Q1218959,The Last Picture Show,The Last Picture Show
1,80,Q107270,Lost in Translation,Lost in Translation
1,87,Q936327,Willy Wonka & the Chocolate Factory,Willy Wonka & the Chocolate Factory
1,40,Q471716,Barry Lyndon,Barry Lyndon
1,69,Q913311,A Hard Day\\'s Night,A Hard Day's Night
1,94,Q179215,Indiana Jones and the Temple of Doom,Indiana Jones and the Temple of Doom
1,53,Q20475,Yojimbo,Yojimbo
1,52,Q221249,Tootsie,Tootsie
1,16,Q210756,The Thing,The Thing
1,56,Q851095,"Lock, Stock and Two Smoking Barrels","Lock, Stock and Two Smoking Barrels"
1,81,Q945074,Being There,Being There
1,42,Q952142,Three Colours: Red,Three Colors: Red
1,55,Q202326,The Godfather Part III,The Godfather: Part III
1,82,Q1044523,Office Space,Office Space
1,58,Q379873,Who Framed Roger Rabbit,Who Framed Roger Rabbit
1,91,Q108946,A Few Good Men,A Few Good Men
1,0,Q470336,La Grande Illusion,The Grand Illusion
1,88,Q353589,Player,The Player
1,49,Q110206,Dirty Harry,Dirty Harry
1,85,Q503046,Andrei Rublev,Andrei Rublev
1,27,Q1127709,True Romance,True Romance
1,57,Q315732,The Producers,The Producers
1,20,Q106428,Apollo 13,Apollo 13
1,62,Q152105,Ikiru,Ikiru
1,78,Q201215,My Fair Lady,My Fair Lady
1,97,Q886597,The Texas Chain Saw Massacre,The Texas Chain Saw Massacre
1,66,Q202211,Gandhi,Gandhi
1,73,Q658204,Blowup,Blow-Up
1,79,Q799202,Badlands,Badlands
1,86,Q150804,The Pianist,The Pianist
1,34,Q471169,When Harry Met Sally,When Harry Met Sally?
