column,row,GT_kg_id,GT_kg_label,label
1,19,Q154037,Total SE,Total S.A.
1,4,Q192314,JPMorgan Chase,JPMorgan Chase & Co.
1,8,Q193199,UBS,UBS
1,16,Q483551,Walmart,Wal-Mart
1,10,Q152057,bp,BP
1,6,Q156238,ExxonMobil,ExxonMobil
1,17,Q245343,Barclays,Barclays
1,0,Q219508,Citigroup,Citigroup
1,9,Q645708,ING Group,ING Group
1,18,Q319642,Chevron Corporation,Chevron
1,11,Q53268,Toyota,Toyota
1,5,Q212235,American International Group,American International Group
1,3,Q54173,General Electric,General Electric
1,13,Q499707,BNP Paribas,BNP Paribas
1,15,Q217583,Berkshire Hathaway,Berkshire Hathaway
1,2,Q190464,HSBC,HSBC
1,12,Q160126,The Royal Bank of Scotland,Royal Bank of Scotland
1,7,Q154950,Royal Dutch Shell,Royal Dutch Shell
1,14,Q487292,Allianz SE,Allianz
1,1,Q487907,Bank of America,Bank of America
