column,row,GT_kg_id,GT_kg_label,label
0,189,Q922192,Tree Swallow,TREE SWALLOW
0,309,Q1586976,Icterus spurius,ORCHARD ORIOLE
0,343,Q692664,Tamias striatus,EASTERN CHIPMUNK
0,211,Q490294,Brown Creeper,BROWN CREEPER
0,394,Q167057,Coal Skink,COAL SKINK
0,277,Q1541137,Eastern Towhee,EASTERN TOWHEE
0,20,Q1092717,Red Back Salamander,REDBACK SALAMANDER
0,1,Q2108247,Ambystoma maculatum,SPOTTED SALAMANDER
0,52,Q190342,Common Loon,COMMON LOON
0,109,Q862896,Accipiter cooperii,COOPER'S HAWK
0,259,Q206535,Prothonotary Warbler,PROTHONOTARY WARBLER
0,379,Q289435,Common snapping turtle,SNAPPING TURTLE
0,207,Q597684,Red-breasted Nuthatch,RED-BREASTED NUTHATCH
0,412,Q749037,Green water snake,GREEN WATER SNAKE
0,282,Q611926,Field Sparrow,FIELD SPARROW
0,92,Q241349,Hooded Merganser,HOODED MERGANSER
0,397,Q2697347,Plestiodon laticeps,BROADHEAD SKINK
0,93,Q241349,Hooded Merganser,HOODED MERGANSER
0,127,Q1265381,Rallus elegans,KING RAIL
0,274,Q794337,Blue Grosbeak,BLUE GROSBEAK
0,226,Q599921,Wood Thrush,WOOD THRUSH
0,366,Q8332,Red Fox,RED FOX
0,66,Q764282,Yellow-crowned Night Heron,YELLOW-CROWNED NIGHT-HERON
0,113,Q1075004,Broad-winged Hawk,BROAD-WINGED HAWK
0,118,Q651545,American Kestrel,AMERICAN KESTREL
0,131,Q755737,Killdeer,KILLDEER
0,37,Q1640189,American green tree frog,GREEN TREEFROG
0,16,Q2038811,Eurycea cirrigera,SOUTHERN TWO-LINED SALAMANDER
0,39,Q2543130,Gray tree frog,GRAY TREEFROG
0,161,Q736052,Belted Kingfisher,BELTED KINGFISHER
0,275,Q1049642,Indigo Bunting,INDIGO BUNTING
0,87,Q833243,Lesser Scaup,LESSER SCAUP
0,361,Q26283,muskrat,MUSKRAT
0,230,Q829683,Northern Mockingbird,NORTHERN MOCKINGBIRD
0,312,Q26847063,Pine Siskin,PINE SISKIN
0,311,Q27075782,Haemorhous purpureus,PURPLE FINCH
0,352,Q732863,White-footed Mouse,WHITE-FOOTED MOUSE
0,204,Q738534,Tufted Titmouse,TUFTED TITMOUSE
0,419,Q2705218,Queen snake,QUEEN SNAKE
0,291,Q842599,Song Sparrow,SONG SPARROW
0,407,Q517458,Mud Snake,MUD SNAKE
0,382,Q2093722,Northern map turtle,COMMON MAP TURTLE
0,233,Q928134,Brown Thrasher,BROWN THRASHER
0,43,Q2181155,Gastrophryne carolinensis,EASTERN NARROWMOUTH TOAD
0,338,Q1832323,Evening bat,EVENING BAT
0,405,Q754747,Pantherophis guttatus,CORN SNAKE
0,139,Q28168,Least Tern,LEAST TERN
0,208,Q379240,Sitta carolinensis,WHITE-BREASTED NUTHATCH
0,380,Q457872,alligator snapping turtle,ALLIGATOR SNAPPING TURTLE
0,401,Q1787849,Cemophora coccinea,SCARLET SNAKE
0,56,Q725289,Double-crested Cormorant,DOUBLE-CRESTED CORMORANT
0,198,Q1420315,Fish Crow,FISH CROW
0,408,Q2699564,Heterodon platirhinos,EASTERN HOGNOSE SNAKE
0,345,Q468500,Eastern gray squirrel,EASTERN GRAY SQUIRREL
0,250,Q18390024,Setophaga coronata,YELLOW-RUMPED WARBLER
0,209,Q379240,Sitta carolinensis,WHITE-BREASTED NUTHATCH
0,424,Q5330419,Eastern Ribbon Snake,EASTERN RIBBON SNAKE
0,234,Q184314,Cedar Waxwing,CEDAR WAXWING
0,368,Q122783,Ursus americanus,BLACK BEAR
0,262,Q796672,Ovenbird,OVENBIRD
0,295,Q525818,Dark-eyed Junco,DARK-EYED JUNCO
0,260,Q269463,Worm-eating Warbler,WORM-EATING WARBLER
0,286,Q10804319,Passerculus,SAVANNAH SPARROW
0,142,Q19027,Black-billed Cuckoo,BLACK-BILLED CUCKOO
0,356,Q1766449,Allegheny woodrat,ALLEGHENY WOODRAT
0,199,Q1420315,Fish Crow,FISH CROW
0,205,Q738534,Tufted Titmouse,TUFTED TITMOUSE
0,314,Q27075861,Spinus tristis,AMERICAN GOLDFINCH
0,348,Q81056,North American Beaver,AMERICAN BEAVER
0,212,Q1585636,Carolina Wren,CAROLINA WREN
0,240,Q1586476,Blue-headed Vireo,BLUE-HEADED VIREO
0,308,Q901568,Brown-headed Cowbird,BROWN-HEADED COWBIRD
0,229,Q831597,Gray Catbird,GRAY CATBIRD
0,392,Q2705160,Slender glass lizard,SLENDER GLASS LIZARD
0,375,Q327028,North American river otter,NORTHERN RIVER OTTER
0,429,Q1417249,timber rattlesnake,TIMBER RATTLESNAKE
0,191,Q25909,Sand Martin,BANK SWALLOW
0,393,Q2288496,Eastern fence lizard,FENCE/PRAIRIE/PLATEAU LIZARD
0,130,Q755737,Killdeer,KILLDEER
0,319,Q1769712,Smoky Shrew,SMOKY SHREW
0,110,Q862896,Accipiter cooperii,COOPER'S HAWK
0,165,Q569535,Red-bellied Woodpecker,RED-BELLIED WOODPECKER
0,315,Q318913,Evening Grosbeak,EVENING GROSBEAK
0,415,Q3024773,Nerodia rhombifer,DIAMONDBACK WATER SNAKE
0,388,Q1232370,Eastern mud turtle,EASTERN MUD TURTLE
0,237,Q430863,Loggerhead Shrike,LOGGERHEAD SHRIKE
0,202,Q1079441,Carolina Chickadee,CAROLINA CHICKADEE
0,70,Q27600982,Branta canadensis occidentalis,CANADA GOOSE
0,284,Q1528805,Lark Sparrow,LARK SPARROW
0,358,Q1765085,Meadow Vole,MEADOW VOLE
0,73,Q322159,Wood Duck,WOOD DUCK
0,78,Q25450,Northern Pintail,NORTHERN PINTAIL
0,228,Q460967,Turdus migratorius,AMERICAN ROBIN
0,360,Q1765289,Woodland vole,WOODLAND VOLE
0,216,Q524799,House Wren,HOUSE WREN
