column,row,GT_kg_id,GT_kg_label,label
0,14,Q558664,Alex Rodriguez,Alex Rodriguez
0,196,Q4908526,Bill Collins,Bill Collins
0,218,Q6201201,Jimmy Ryan,Jimmy Ryan
0,115,Q221048,Jackie Robinson,Jackie Robinson
0,92,Q1054942,Willie Stargell,Willie Stargell
0,53,Q16230580,Charlie Moore,Charlie Moore
0,108,Q5366692,Elmer Valo,Elmer Valo
0,116,Q7963515,Wally Westlake,Wally Westlake
0,119,Q888518,Bobby Doerr,Bobby Doerr
0,123,Q4932365,Bob Elliott,Bob Elliott
0,158,Q5115567,Chuck Klein,Chuck Klein
0,27,Q1173396,Dave Winfield,Dave Winfield
0,28,Q1972377,Paul Molitor,Paul Molitor
0,56,Q26036,Fred Lynn,Fred Lynn
0,128,Q5542367,George McQuinn,George McQuinn
0,49,Q3569093,Willie McGee,Willie McGee
0,204,Q7143397,Pat Dougherty,Pat Dougherty
0,145,Q357444,Lou Gehrig,Lou Gehrig
0,228,Q6927476,Mox McQuery,Bill McQuery
0,81,Q5496779,Freddie Patek,Freddie Patek
0,88,Q7292243,Randy Hundley,Randy Hundley
0,7,Q5108072,Chris Singleton,Chris Singleton
0,129,Q3180075,Joe Gordon,Joe Gordon
0,65,Q6111425,Jack Brohamer,Jack Brohamer
0,162,Q3087008,Freddie Lindstrom,Freddy Lindstrom
0,33,Q3026100,Eric Davis,Eric Davis
0,117,Q297142,Joe DiMaggio,Joe DiMaggio
0,29,Q7341107,Robby Thompson,Robby Thompson
0,102,Q345004,Mickey Mantle,Mickey Mantle
0,132,Q918889,Johnny Mize,Johnny Mize
0,30,Q1152442,George Brett,George Brett
0,155,Q326416,Mickey Cochrane,Mickey Cochrane
0,168,Q5197346,Cy Williams,Cy Williams
0,101,Q1317158,Frank Robinson,Frank Robinson
0,51,Q731168,Cal Ripken Jr.,"Cal Ripken, Jr."
0,141,Q5529761,Gee Walker,Gee Walker
0,180,Q7369726,Ross Youngs,Ross Youngs
0,107,Q5898654,Hoot Evers,Hoot Evers
0,189,Q5699746,Heinie Groh,Heinie Groh
0,134,Q16013389,Harry Craft,Harry Craft
0,186,Q5537451,George Burns,George Burns
0,147,Q4837655,Babe Herman,Babe Herman
0,195,Q16018660,Frank Baker,Frank Baker
0,219,Q6254564,John Reilly,John Reilly
0,121,Q4356090,Mickey Vernon,Mickey Vernon
0,211,Q5739990,Herman Long,Herman Long
0,138,Q7077642,Odell Hale,Odell Hale
0,96,Q6266427,Johnny Callison,Johnny Callison
0,80,Q5229109,Dave Kingman,Dave Kingman
0,69,Q5202528,César Cedeño,Cesar Cedeno
0,118,Q7924937,Vic Wertz,Vic Wertz
0,8,Q1131278,Todd Helton,Todd Helton
0,184,Q941868,Bob Meusel,Bob Meusel
0,105,Q711825,Larry Doby,Larry Doby
0,5,Q3162958,Jason Kendall,Jason Kendall
0,192,Q5096842,John Tortes Meyers,Chief Meyers
0,139,Q357444,Lou Gehrig,Lou Gehrig
0,216,Q4909344,Bill Hassamaer,Bill Hassamaer
0,202,Q16023414,Duff Cooley,Duff Cooley
0,23,Q3163219,Jay Buhner,Jay Buhner
0,136,Q711944,Charlie Gehringer,Charlie Gehringer
0,41,Q127582,Andre Dawson,Andre Dawson
0,100,Q521270,Brooks Robinson,Brooks Robinson
0,0,Q1091432,Jeff Bagwell,Jeff Bagwell
0,157,Q4837655,Babe Herman,Babe Herman
0,98,Q6136026,Ken Boyer,Ken Boyer
0,194,Q6848056,Mike Mitchell,Mike Mitchell
0,13,Q6251217,John Olerud,John Olerud
0,22,Q3538229,Travis Fryman,Travis Fryman
0,74,Q3260115,Lou Brock,Lou Brock
0,142,Q7407787,Sam Leslie,Sam Leslie
0,35,Q6847074,Mike Greenwell,Mike Greenwell
0,12,Q6846065,Mike Blowers,Mike Blowers
0,43,Q7823170,Tony Phillips,Tony Phillips
0,198,Q5096961,Chief Wilson,Owen Wilson
0,16,Q6261717,John Valentin,John Valentin
0,26,Q7297736,Ray Lankford,Ray Lankford
0,76,Q707804,Joe Torre,Joe Torre
0,17,Q6246035,John Mabry,John Mabry
0,126,Q888518,Bobby Doerr,Bobby Doerr
0,47,Q3176709,Jeffrey Leonard,Jeff Leonard
0,156,Q1355622,Tony Lazzeri,Tony Lazzeri
0,214,Q7817165,Tom Parrott,Tom Parrett
0,112,Q1328142,Stan Musial,Stan Musial
0,217,Q6502462,Lave Cross,Lave Cross
0,227,Q1095292,Fred Dunlap,Fred Dunlap
0,97,Q6685449,Lou Clinton,Lu Clinton
0,166,Q941868,Bob Meusel,Bob Meusel
0,78,Q4935398,Bobby Murcer,Bobby Murcer
0,183,Q1173104,Dave Bancroft,Dave Bancroft
0,18,Q339125,Tony Fernández,Tony Fernandez
0,63,Q2964866,Chris Speier,Chris Speier
0,82,Q6197676,Jim Ray Hart,Jim Ray Hart
0,185,Q4935661,Bobby Veach,Bobby Veach
0,171,Q7372646,Roy Carlyle,Roy Carlyle
0,89,Q4913471,Billy Williams,Billy Williams
0,225,Q5494785,Fred Carroll,Fred Carroll
0,221,Q6491236,Larry Twitchell,Larry Twitchell
0,230,Q1562589,Jim O\\'Rourke,Jim O'Rourke
0,220,Q7815138,Tom Burns,Tom Burns
0,188,Q5132618,Cliff Heathcote,Cliff Heathcote
0,64,Q2846285,Andre Thornton,Andre Thornton
0,137,Q7407308,Sam Chapman,Sam Chapman
0,215,Q339668,Sam Thompson,Sam Thompson
0,62,Q6846452,Mike Cubbage,Mike Cubbage
0,193,Q1205542,Tris Speaker,Tris Speaker
0,114,Q7963515,Wally Westlake,Wally Westlake
0,111,Q267760,George Kell,George Kell
0,161,Q5371347,Hack Wilson,Hack Wilson
0,182,Q711950,George Sisler,George Sisler
0,231,Q5195208,Curry Foley,Charles Foley
0,133,Q5668259,Harry Danning,Harry Danning
0,40,Q2936319,Candy Maldonado,Candy Maldonado
0,174,Q1537731,Goose Goslin,Goose Goslin
0,210,Q4909650,Bill Joyce,Bill Joyce
0,173,Q6406252,Kiki Cuyler,Kiki Cuyler
0,179,Q6200485,Jimmy Johnston,Jimmy Johnston
0,153,Q5115567,Chuck Klein,Chuck Klein
0,75,Q7330594,Richie Zisk,Richie Zisk
0,224,Q6201201,Jimmy Ryan,Jimmy Ryan
0,177,Q941868,Bob Meusel,Bob Meusel
0,15,Q4717582,Alex Ochoa,Alex Ochoa
0,144,Q6908663,Moose Solters,Moose Solters
0,104,Q5293186,Don Mueller,Don Mueller
0,130,Q713081,Joe Cronin,Joe Cronin
0,165,Q726655,Mel Ott,Mel Ott
0,91,Q6195080,Jim Fregosi,Jim Fregosi
0,125,Q4932947,Bob Johnson,Bob Johnson
0,169,Q6193756,Jim Bottomley,Jim Bottomley
0,58,Q3299372,Frank White,Frank White
0,127,Q6524594,Leon Culberson,Leon Culberson
0,178,Q2133964,Ray Schalk,Ray Schalk
0,154,Q949092,Pepper Martin,Pepper Martin
0,36,Q2964866,Chris Speier,Chris Speier
0,152,Q2861599,Arky Vaughan,Arky Vaughan
0,140,Q297142,Joe DiMaggio,Joe DiMaggio
0,190,Q1316903,Honus Wagner,Honus Wagner
0,52,Q3299372,Frank White,Frank White
