column,row,GT_kg_id,GT_kg_label,label
1,78,Q1030,Namibia,Namibia
1,2,Q334,Singapore,Singapore
1,67,Q79,Egypt,Egypt
1,15,Q145,United Kingdom,United Kingdom
1,27,Q884,South Korea,"Korea, South"
1,32,Q213,Czech Republic,Czech Republic
1,71,Q37,Lithuania,Lithuania
1,25,Q229,Cyprus,Cyprus (2)
1,73,Q774,Guatemala,Guatemala
1,38,Q77,Uruguay,Uruguay
1,49,Q858,Syria,Syria
1,48,Q1016,Libya,Libya
1,1,Q20,Norway,Norway
1,72,Q219,Bulgaria,Bulgaria
1,57,Q794,Iran,Iran
1,39,Q869,Thailand,Thailand
1,13,Q408,Australia,Australia
1,0,Q30,United States of America,United States
1,5,Q39,Switzerland,Switzerland
1,24,Q45,Portugal,Portugal
1,64,Q252,Indonesia,Indonesia
1,28,Q398,Bahrain,Bahrain
1,30,Q298,Chile,Chile
1,79,Q766,Jamaica,Jamaica
1,19,Q27,Ireland,Ireland
1,74,Q262,Algeria,Algeria
1,35,Q851,Saudi Arabia,Saudi Arabia
1,88,Q230,Georgia,Georgia
1,62,Q786,Dominican Republic,Dominican Rep.
1,34,Q1027,Mauritius,Mauritius
1,7,Q31,Belgium,Belgium
1,12,Q38,Italy,Italy
1,23,Q29,Spain,Spain
1,70,Q211,Latvia,Latvia
1,26,Q865,Taiwan,Taiwan
1,53,Q739,Colombia,Colombia
1,6,Q35,Denmark,Denmark
1,36,Q215,Slovenia,Slovenia
1,31,Q833,Malaysia,Malaysia
1,8,Q142,France,France
1,18,Q34,Sweden,Sweden
1,44,Q96,Mexico,Mexico
1,3,Q17,Japan,Japan
1,60,Q184,Belarus,Belarus
1,22,Q846,Qatar,Qatar
1,69,Q736,Ecuador,Ecuador
1,42,Q717,Venezuela,Venezuela
1,86,Q225,Bosnia and Herzegovina,Bosnia & Herzeg.
1,50,Q2277,Roman Empire,World
1,47,Q804,Panama,Panama
1,41,Q1183,Puerto Rico,Puerto Rico
1,46,Q36,Poland,Poland
1,17,Q33,Finland,Finland
1,21,Q801,Israel,Israel
1,11,Q16,Canada,Canada
1,66,Q419,Peru,Peru
1,43,Q842,Oman,Oman
1,40,Q214,Slovakia,Slovakia
1,84,Q217,Moldova,Moldova
1,80,Q1028,Morocco,Morocco
1,4,Q878,United Arab Emirates,U. A. Emirates
1,87,Q668,India,India
1,85,Q403,Serbia,Serbia
1,75,Q733,Paraguay,Paraguay
1,59,Q218,Romania,Romania
1,10,Q55,Netherlands,Netherlands
1,37,Q414,Argentina,Argentina
1,82,Q399,Armenia,Armenia
1,16,Q183,Germany,Germany (1)
1,76,Q854,Sri Lanka,Sri Lanka
1,63,Q159,Russia,Russia
1,58,Q800,Costa Rica,Costa Rica
1,52,Q155,Brazil,Brazil
1,9,Q817,Kuwait,Kuwait
1,68,Q822,Lebanon,Lebanon
1,61,Q810,Jordan,Jordan
1,20,Q664,New Zealand,New Zealand
1,45,Q28,Hungary,Hungary
1,54,Q258,South Africa,South Africa
1,56,Q948,Tunisia,Tunisia
1,33,Q754,Trinidad and Tobago,Trinidad&Tobago
1,55,Q43,Turkey,Turkey
1,29,Q41,Greece,Greece
1,51,Q191,Estonia,Estonia
1,81,Q148,People\\'s Republic of China,China
1,65,Q224,Croatia,Croatia
1,77,Q1050,Eswatini,Swaziland
1,14,Q40,Austria,Austria
1,90,Q222,Albania,Albania
1,83,Q212,Ukraine,Ukraine
1,89,Q227,Azerbaijan,Azerbaijan
