column,row,GT_kg_id,GT_kg_label,label
1,74,Q958928,Lac Seul,Lac-Seul
1,12,Q1062,Lake Ontario,Ontariosee
1,17,Q166162,Lake Onega,Onegasee
1,59,Q202905,Lake Okeechobee,Lake-Okeechobee
1,99,Q318350,Lake Chapala,Chapalasee
1,19,Q173862,Lake Nicaragua por ser diacachimba,Nicaraguasee
1,16,Q152044,Lake Vostok,Wostoksee
1,55,Q651294,Namtso,Nam-Tso
1,81,Q546661,Lake Minto,Lac-Minto
1,21,Q182719,Lake Turkana,Turkanasee
1,9,Q5539,Great Slave Lake,Gro?er-Sklavensee
1,43,Q125912,Lake Kivu,Kiwusee
1,37,Q126307,Lake Van,Vansee
1,25,Q201294,Qinghai Lake,Koko-Nor
1,23,Q42191,Issyk-Kul,Issyk-Kul
1,7,Q5525,Great Bear Lake,Gro?er-B?rensee
1,42,Q280771,Aydar Lake,Aydar-Ko?l
1,62,Q1323267,Khar-Us Lake,Hara-Usa-Nor
1,35,Q845876,Lake of the Woods,Lake-of-the-Woods
1,73,Q3221666,Island Lake,Island-Lake
1,105,Q1922031,Aibi Lake,Ebi-Nor
1,28,Q125888,Lake Albert,Albertsee
1,22,Q1134446,Reindeer Lake,Reindeer-Lake
1,5,Q5511,Lake Tanganyika,Tanganjikasee
1,27,Q934638,Lake Winnipegosis,Lake-Winnipegosis
1,77,Q6908609,Moose Lake,Moose-Lake
1,10,Q5492,Lake Erie,Eriesee
1,13,Q134485,Lake Balkhash,Balchaschsee
1,60,Q503842,Lake General Carrera/Buenos Aires,Lago-Buenos-Aires
1,107,Q5596919,"Granville Lake, Manitoba",Granville-Lake
1,56,Q1458051,Lake Mistassini,Lake-Mistassini
1,26,Q173596,Vänern,V?nern
1,39,Q19253,Lake Peipus,Peipussee
1,72,Q1534419,Lake Claire,Lake-Claire
1,70,Q753898,Argentino Lake,Lago-Argentino
1,50,Q1640500,Wollaston Lake,Wollaston-Lake
1,71,Q1391737,Baker Lake,Baker-Lake
1,2,Q5505,Lake Nyanza,Victoriasee
1,106,Q1496993,Lac Bienville,Lac-Bienville
1,91,Q68467,Lake Champlain,Lake-Champlain
1,82,Q319492,Aberdeen Lake,Lake-Aberdeen
1,98,Q1628912,MacKay Lake,MacKay-Lake
1,75,Q1699973,Wiyâshâkimî Lake,Lac-a-l'eau-Claire
1,41,Q452088,Amadjuak Lake,Amadjuak-Lake
1,68,Q211823,Lake Tuz,Tuz-G?l?
1,93,Q736707,Lake Saint Clair,Lake-St.Clair
1,33,Q845868,Lake Taymyr,Taimyrsee
1,44,Q310547,Lake Alakol,Alakol
1,90,Q184492,Mälaren,M?laren
1,88,Q304933,Lake Abaya,Abajasee
1,48,Q1494524,Garry Lake,Lake-Garry
1,104,Q272380,Lake Managua,Managuasee
1,57,Q1154914,Hongze Lake,Hungtze-Hu
1,51,Q1514307,Nueltin Lake,Nueltin-Lake
1,38,Q116685,Lake Tana,Tanasee
1,11,Q3272,Lake Winnipeg,Winnipegsee
1,40,Q81150,Uvs Lake,Ubsa-Nor
1,3,Q1383,Lake Huron,Huronsee
1,78,Q1052532,Cedar Lake,Cedar-Lake
1,64,Q635419,Lake Manzala,Manzalasee
1,109,Q979922,Lac Saint-Jean,Lac-St.-Jean
1,8,Q5532,Lake Malawi,Malawisee
1,31,Q122184,Lake Nipigon,Lake-Nipigon
1,4,Q1169,Lake Michigan,Michigansee
1,46,Q192215,Khövsgöl Nuur,Chubsogol-Nor
1,49,Q125211,Lake Edward,Eduardsee
1,87,Q945023,Cree Lake,Cree-Lake
1,97,Q213769,Päijänne,P?ij?nne
1,69,Q931708,Lake Tengiz,Tengis-Ozero
1,58,Q188195,Vättern,V?ttern
1,29,Q504433,Lake Mweru,Mwerusee
1,61,Q931708,Lake Tengiz,Tschelkar-Tengis
1,101,Q203137,Lake Inari,Inarisee
1,0,Q5484,Caspian Sea,Kaspisches-Meer
1,84,Q1516443,Lac La Martre,Lac-La-Martre
1,86,Q250257,Lac la Ronge,Lac-La-Ronge
1,45,Q965436,Iliamna Lake,Iliamna-Lake
1,80,Q183360,Lake Toba,Tobasee
1,100,Q709323,Lake Topozero,Top-ozero
1,36,Q1262967,Dubawnt Lake,Lake-Dubawnt
1,15,Q35883,Aral Sea,Aralsee
1,108,Q2005708,O\\'Higgins/San Martín Lake,Lago-San-Martin
1,1,Q1066,Lake Superior,Oberer-See
1,92,Q953140,Lake Beloye,Beloje-Ozero
1,20,Q272463,Lake Athabasca,Athabascasee
1,85,Q956201,Lesser Slave Lake,Kleiner-Sklavensee
1,34,Q201843,Khanka Lake,Chankasee
1,24,Q199551,Lake Urmia,Urmia-See
1,63,Q192770,Saimaa,Saimaa
1,32,Q645901,Lake Manitoba,Lake-Manitoba
1,14,Q15288,Lake Ladoga,Ladogasee
1,52,Q140712,Tai Lake,Tai-Hu
1,6,Q5513,Lake Baikal,Baikalsee
1,65,Q1520895,Lake Chany,Tschanysee
1,67,Q1331750,Lake Pontchartrain,Lake-Pontchartrain
1,96,Q719538,Kasba Lake,Kasba-Lake
1,54,Q1888261,Yathkyed Lake,Yathkyed-Lake
1,47,Q464945,Poopó Lake,Poop?-See
1,53,Q1888211,Southern Indian Lake,Southern-Indian-Lake
1,30,Q1132211,Nettilling Lake,Nettilling-Lake
1,18,Q35342,Titicaca,Titicacasee
1,95,Q1546823,Napaktulik Lake,Napaktulik-Lake
