0	1	http://www.wikidata.org/entity/Q47703
1	1	http://www.wikidata.org/entity/Q24815
2	1	http://www.wikidata.org/entity/Q132689
3	1	http://www.wikidata.org/entity/Q228186
4	1	http://www.wikidata.org/entity/Q105702
5	1	http://www.wikidata.org/entity/Q182692
6	1	http://www.wikidata.org/entity/Q184768
7	1	http://www.wikidata.org/entity/Q104123
8	1	http://www.wikidata.org/entity/Q204191
9	1	http://www.wikidata.org/entity/Q2875
10	1	http://www.wikidata.org/entity/Q220780
11	1	http://www.wikidata.org/entity/Q47221
12	1	http://www.wikidata.org/entity/Q644987
13	1	http://www.wikidata.org/entity/Q184843
14	1	http://www.wikidata.org/entity/Q483941
15	1	http://www.wikidata.org/entity/Q11621
16	1	http://www.wikidata.org/entity/Q233464
17	1	http://www.wikidata.org/entity/Q42047
18	1	http://www.wikidata.org/entity/Q276769
19	1	http://www.wikidata.org/entity/Q223139
20	1	http://www.wikidata.org/entity/Q189540
21	1	http://www.wikidata.org/entity/Q193570
22	1	http://www.wikidata.org/entity/Q171669
23	1	http://www.wikidata.org/entity/Q181086
24	1	http://www.wikidata.org/entity/Q200299
25	1	http://www.wikidata.org/entity/Q217627
26	1	http://www.wikidata.org/entity/Q211372
27	1	http://www.wikidata.org/entity/Q172241
28	1	http://www.wikidata.org/entity/Q181776
29	1	http://www.wikidata.org/entity/Q222720
30	1	http://www.wikidata.org/entity/Q165817
31	1	http://www.wikidata.org/entity/Q188718
32	1	http://www.wikidata.org/entity/Q245208
33	1	http://www.wikidata.org/entity/Q127367
34	1	http://www.wikidata.org/entity/Q1132629
35	1	http://www.wikidata.org/entity/Q177922
36	1	http://www.wikidata.org/entity/Q44578
37	1	http://www.wikidata.org/entity/Q172837
38	1	http://www.wikidata.org/entity/Q238211
39	1	http://www.wikidata.org/entity/Q748599
40	1	http://www.wikidata.org/entity/Q162331
41	1	http://www.wikidata.org/entity/Q1066714
42	1	http://www.wikidata.org/entity/Q104137
43	1	http://www.wikidata.org/entity/Q152350
44	1	http://www.wikidata.org/entity/Q25057
45	1	http://www.wikidata.org/entity/Q60072
46	1	http://www.wikidata.org/entity/Q12018
47	1	http://www.wikidata.org/entity/Q86427
48	1	http://www.wikidata.org/entity/Q339876
49	1	http://www.wikidata.org/entity/Q190050
50	1	http://www.wikidata.org/entity/Q135465
51	1	http://www.wikidata.org/entity/Q201674
52	1	http://www.wikidata.org/entity/Q1424258
53	1	http://www.wikidata.org/entity/Q186341
54	1	http://www.wikidata.org/entity/Q1320041
55	1	http://www.wikidata.org/entity/Q470336
56	1	http://www.wikidata.org/entity/Q251559
57	1	http://www.wikidata.org/entity/Q134773
58	1	http://www.wikidata.org/entity/Q131074
59	1	http://www.wikidata.org/entity/Q431093
60	1	http://www.wikidata.org/entity/Q1141252
61	1	http://www.wikidata.org/entity/Q188652
62	1	http://www.wikidata.org/entity/Q676039
63	1	http://www.wikidata.org/entity/Q320588
64	1	http://www.wikidata.org/entity/Q45602
65	1	http://www.wikidata.org/entity/Q26060
66	1	http://www.wikidata.org/entity/Q1774631
67	1	http://www.wikidata.org/entity/Q190908
68	1	http://www.wikidata.org/entity/Q128518
69	1	http://www.wikidata.org/entity/Q426346
70	1	http://www.wikidata.org/entity/Q162729
71	1	http://www.wikidata.org/entity/Q109135
72	1	http://www.wikidata.org/entity/Q217189
73	1	http://www.wikidata.org/entity/Q384397
74	1	http://www.wikidata.org/entity/Q190643
75	1	http://www.wikidata.org/entity/Q164963
76	1	http://www.wikidata.org/entity/Q521387
77	1	http://www.wikidata.org/entity/Q1065711
78	1	http://www.wikidata.org/entity/Q645094
79	1	http://www.wikidata.org/entity/Q270510
80	1	http://www.wikidata.org/entity/Q494085
81	1	http://www.wikidata.org/entity/Q865580
82	1	http://www.wikidata.org/entity/Q488655
83	1	http://www.wikidata.org/entity/Q18407
84	1	http://www.wikidata.org/entity/Q731310
85	1	http://www.wikidata.org/entity/Q190525
86	1	http://www.wikidata.org/entity/Q546829
87	1	http://www.wikidata.org/entity/Q180098
88	1	http://www.wikidata.org/entity/Q190956
89	1	http://www.wikidata.org/entity/Q61696
90	1	http://www.wikidata.org/entity/Q918363
91	1	http://www.wikidata.org/entity/Q212129
92	1	http://www.wikidata.org/entity/Q272599
93	1	http://www.wikidata.org/entity/Q814296
94	1	http://www.wikidata.org/entity/Q42198
95	1	http://www.wikidata.org/entity/Q747936
96	1	http://www.wikidata.org/entity/Q2345
97	1	http://www.wikidata.org/entity/Q1009788
98	1	http://www.wikidata.org/entity/Q866120
99	1	http://www.wikidata.org/entity/Q695255
